displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Other Revenue Total ,OtherRevenueTotal,48520.57,,,2025,Interim
Total Revenue ,TotalRevenue,48520.57,,,2025,Interim
Costof Revenue Total ,CostofRevenueTotal,29285.63,,,2025,Interim
Selling/ General/ Admin Expenses Total ,Selling/General/AdminExpensesTotal,1629.74,,,2025,Interim
Depreciation/ Amortization ,Depreciation/Amortization,4204.20,,,2025,Interim
Other Operating Expenses Total ,OtherOperatingExpensesTotal,3588.70,,,2025,Interim
Total Operating Expense ,TotalOperatingExpense,38708.27,,,2025,Interim
Operating Income ,OperatingIncome,9812.30,,,2025,Interim
Interest Inc( Exp) Net- Non- Op Total ,InterestInc(Exp)Net-Non-OpTotal,-2401.95,,,2025,Interim
Other Net ,OtherNet,461.11,,,2025,Interim
Net Income Before Taxes ,NetIncomeBeforeTaxes,7871.46,,,2025,Interim
Provisionfor Income Taxes ,ProvisionforIncomeTaxes,1778.20,,,2025,Interim
Net Income After Taxes ,NetIncomeAfterTaxes,6093.26,,,2025,Interim
Minority Interest ,MinorityInterest,-31.93,,,2025,Interim
Net Income Before Extra Items ,NetIncomeBeforeExtraItems,6061.33,,,2025,Interim
Net Income ,NetIncome,6061.33,,,2025,Interim
Total Adjustmentsto Net Income ,TotalAdjustmentstoNetIncome,-5871.90,,,2025,Interim
Income Availableto Com Excl Extra Ord ,IncomeAvailabletoComExclExtraOrd,5474.14,,,2025,Interim
Income Availableto Com Incl Extra Ord ,IncomeAvailabletoComInclExtraOrd,5474.14,,,2025,Interim
Diluted Net Income ,DilutedNetIncome,5474.14,,,2025,Interim
Diluted Weighted Average Shares ,DilutedWeightedAverageShares,968.87,,,2025,Interim
Diluted EPS Excluding Extra Ord Items ,DilutedEPSExcludingExtraOrdItems,5.65,,,2025,Interim
DPS- Common Stock Primary Issue ,DPS-CommonStockPrimaryIssue,0.00,,,2025,Interim
Diluted Normalized EPS ,DilutedNormalizedEPS,5.65,,,2025,Interim
period Length ,periodLength,3,,,2025,Interim
period Type ,periodType,Months,,,2025,Interim
