displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Net Income/ Starting Line ,NetIncome/StartingLine,24330.59,,,2023,Annual
Depreciation/ Depletion ,Depreciation/Depletion,14792.27,,,2023,Annual
Non- Cash Items ,Non-CashItems,11649.32,,,2023,Annual
Changesin Working Capital ,ChangesinWorkingCapital,-3620.40,,,2023,Annual
Cashfrom Operating Activities ,CashfromOperatingActivities,47151.78,,,2023,Annual
Capital Expenditures ,CapitalExpenditures,-24818.52,,,2023,Annual
Other Investing Cash Flow Items Total ,OtherInvestingCashFlowItemsTotal,-1326.61,,,2023,Annual
Cashfrom Investing Activities ,CashfromInvestingActivities,-26145.13,,,2023,Annual
Financing Cash Flow Items ,FinancingCashFlowItems,-14822.25,,,2023,Annual
Total Cash Dividends Paid ,TotalCashDividendsPaid,-7247.91,,,2023,Annual
Issuance( Retirement)of Debt Net ,Issuance(Retirement)ofDebtNet,853.39,,,2023,Annual
Cashfrom Financing Activities ,CashfromFinancingActivities,-21216.77,,,2023,Annual
Net Changein Cash ,NetChangeinCash,-210.12,,,2023,Annual
Cash Interest Paid ,CashInterestPaid,14822.25,,,2023,Annual
Cash Taxes Paid ,CashTaxesPaid,4510.57,,,2023,Annual
period Length ,periodLength,12,,,2023,Annual
period Type ,periodType,Months,,,2023,Annual
