displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Net Income/ Starting Line ,NetIncome/StartingLine,15325.87,,,2019,Annual
Depreciation/ Depletion ,Depreciation/Depletion,8669.03,,,2019,Annual
Non- Cash Items ,Non-CashItems,5643.71,,,2019,Annual
Changesin Working Capital ,ChangesinWorkingCapital,-10952.96,,,2019,Annual
Cashfrom Operating Activities ,CashfromOperatingActivities,18685.65,,,2019,Annual
Capital Expenditures ,CapitalExpenditures,-21606.90,,,2019,Annual
Other Investing Cash Flow Items Total ,OtherInvestingCashFlowItemsTotal,-2456.37,,,2019,Annual
Cashfrom Investing Activities ,CashfromInvestingActivities,-24063.27,,,2019,Annual
Financing Cash Flow Items ,FinancingCashFlowItems,-12684.57,,,2019,Annual
Total Cash Dividends Paid ,TotalCashDividendsPaid,-5460.67,,,2019,Annual
Issuance( Retirement)of Debt Net ,Issuance(Retirement)ofDebtNet,23071.99,,,2019,Annual
Cashfrom Financing Activities ,CashfromFinancingActivities,4926.75,,,2019,Annual
Foreign Exchange Effects ,ForeignExchangeEffects,-0.01,,,2019,Annual
Net Changein Cash ,NetChangeinCash,-450.88,,,2019,Annual
Cash Interest Paid ,CashInterestPaid,11491.60,,,2019,Annual
Cash Taxes Paid ,CashTaxesPaid,3505.26,,,2019,Annual
period Length ,periodLength,12,,,2019,Annual
period Type ,periodType,Months,,,2019,Annual
