displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Other Revenue Total ,OtherRevenueTotal,188138.06,,,2025,Annual
Total Revenue ,TotalRevenue,188138.06,,,2025,Annual
Costof Revenue Total ,CostofRevenueTotal,107032.43,,,2025,Annual
Selling/ General/ Admin Expenses Total ,Selling/General/AdminExpensesTotal,6796.13,,,2025,Annual
Depreciation/ Amortization ,Depreciation/Amortization,17401.19,,,2025,Annual
Other Operating Expenses Total ,OtherOperatingExpensesTotal,20181.93,,,2025,Annual
Total Operating Expense ,TotalOperatingExpense,151411.68,,,2025,Annual
Operating Income ,OperatingIncome,36726.38,,,2025,Annual
Interest Inc( Exp) Net- Non- Op Total ,InterestInc(Exp)Net-Non-OpTotal,-10954.36,,,2025,Annual
Other Net ,OtherNet,2724.39,,,2025,Annual
Net Income Before Taxes ,NetIncomeBeforeTaxes,28496.41,,,2025,Annual
Provisionfor Income Taxes ,ProvisionforIncomeTaxes,8245.18,,,2025,Annual
Net Income After Taxes ,NetIncomeAfterTaxes,20251.23,,,2025,Annual
Minority Interest ,MinorityInterest,-530.69,,,2025,Annual
Net Income Before Extra Items ,NetIncomeBeforeExtraItems,19720.54,,,2025,Annual
Net Income ,NetIncome,19720.54,,,2025,Annual
Total Adjustmentsto Net Income ,TotalAdjustmentstoNetIncome,37019.20,,,2025,Annual
Income Availableto Com Excl Extra Ord ,IncomeAvailabletoComExclExtraOrd,23422.46,,,2025,Annual
Income Availableto Com Incl Extra Ord ,IncomeAvailabletoComInclExtraOrd,23422.46,,,2025,Annual
Diluted Net Income ,DilutedNetIncome,23422.46,,,2025,Annual
Diluted Weighted Average Shares ,DilutedWeightedAverageShares,969.47,,,2025,Annual
Diluted EPS Excluding Extra Ord Items ,DilutedEPSExcludingExtraOrdItems,24.16,,,2025,Annual
DPS- Common Stock Primary Issue ,DPS-CommonStockPrimaryIssue,8.35,,,2025,Annual
Diluted Normalized EPS ,DilutedNormalizedEPS,24.16,,,2025,Annual
period Length ,periodLength,12,,,2025,Annual
period Type ,periodType,Months,,,2025,Annual
