displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Net Income/ Starting Line ,NetIncome/StartingLine,28496.41,,,2025,Annual
Depreciation/ Depletion ,Depreciation/Depletion,17401.19,,,2025,Annual
Non- Cash Items ,Non-CashItems,10874.18,,,2025,Annual
Changesin Working Capital ,ChangesinWorkingCapital,-6335.83,,,2025,Annual
Cashfrom Operating Activities ,CashfromOperatingActivities,50435.95,,,2025,Annual
Capital Expenditures ,CapitalExpenditures,-41283.36,,,2025,Annual
Other Investing Cash Flow Items Total ,OtherInvestingCashFlowItemsTotal,-4516.37,,,2025,Annual
Cashfrom Investing Activities ,CashfromInvestingActivities,-45799.73,,,2025,Annual
Financing Cash Flow Items ,FinancingCashFlowItems,-17872.19,,,2025,Annual
Total Cash Dividends Paid ,TotalCashDividendsPaid,-8206.54,,,2025,Annual
Issuance( Retirement)of Stock Net ,Issuance(Retirement)ofStockNet,9026.00,,,2025,Annual
Issuance( Retirement)of Debt Net ,Issuance(Retirement)ofDebtNet,12979.73,,,2025,Annual
Cashfrom Financing Activities ,CashfromFinancingActivities,-4073,,,2025,Annual
Net Changein Cash ,NetChangeinCash,563.22,,,2025,Annual
Cash Interest Paid ,CashInterestPaid,17873.54,,,2025,Annual
Cash Taxes Paid ,CashTaxesPaid,4780.17,,,2025,Annual
period Length ,periodLength,12,,,2025,Annual
period Type ,periodType,Months,,,2025,Annual
