displayName,key,value,qoQComp,yqoQComp,FiscalYear,Type
Net Income/ Starting Line ,NetIncome/StartingLine,2078.53,,,2022,Annual
Depreciation/ Depletion ,Depreciation/Depletion,200.54,,,2022,Annual
Non- Cash Items ,Non-CashItems,-65.39,,,2022,Annual
Changesin Working Capital ,ChangesinWorkingCapital,-914.16,,,2022,Annual
Cashfrom Operating Activities ,CashfromOperatingActivities,1299.52,,,2022,Annual
Capital Expenditures ,CapitalExpenditures,-550.18,,,2022,Annual
Other Investing Cash Flow Items Total ,OtherInvestingCashFlowItemsTotal,1461.07,,,2022,Annual
Cashfrom Investing Activities ,CashfromInvestingActivities,910.89,,,2022,Annual
Financing Cash Flow Items ,FinancingCashFlowItems,-119.26,,,2022,Annual
Total Cash Dividends Paid ,TotalCashDividendsPaid,-2484.88,,,2022,Annual
Issuance( Retirement)of Stock Net ,Issuance(Retirement)ofStockNet,0.00,,,2022,Annual
Issuance( Retirement)of Debt Net ,Issuance(Retirement)ofDebtNet,358.30,,,2022,Annual
Cashfrom Financing Activities ,CashfromFinancingActivities,-2245.84,,,2022,Annual
Foreign Exchange Effects ,ForeignExchangeEffects,3.30,,,2022,Annual
Net Changein Cash ,NetChangeinCash,-32.13,,,2022,Annual
Cash Interest Paid ,CashInterestPaid,119.26,,,2022,Annual
Cash Taxes Paid ,CashTaxesPaid,586.91,,,2022,Annual
period Length ,periodLength,12,,,2022,Annual
period Type ,periodType,Months,,,2022,Annual
