displayName,key,value,qoQComp,yqoQComp,FiscalYear,Type
Revenue ,Revenue,17942.67,,,2025,Annual
Total Revenue ,TotalRevenue,17942.67,,,2025,Annual
Costof Revenue Total ,CostofRevenueTotal,10604.05,,,2025,Annual
Gross Profit ,GrossProfit,7338.62,,,2025,Annual
Selling/ General/ Admin Expenses Total ,Selling/General/AdminExpensesTotal,704.59,,,2025,Annual
Depreciation/ Amortization ,Depreciation/Amortization,313.34,,,2025,Annual
Unusual Expense( Income) ,UnusualExpense(Income),24.79,,,2025,Annual
Other Operating Expenses Total ,OtherOperatingExpensesTotal,3446.88,,,2025,Annual
Total Operating Expense ,TotalOperatingExpense,15093.65,,,2025,Annual
Operating Income ,OperatingIncome,2849.02,,,2025,Annual
Interest Inc( Exp) Net- Non- Op Total ,InterestInc(Exp)Net-Non-OpTotal,-149.54,,,2025,Annual
Other Net ,OtherNet,227.09,,,2025,Annual
Net Income Before Taxes ,NetIncomeBeforeTaxes,2926.57,,,2025,Annual
Provisionfor Income Taxes ,ProvisionforIncomeTaxes,748.71,,,2025,Annual
Net Income After Taxes ,NetIncomeAfterTaxes,2177.86,,,2025,Annual
Minority Interest ,MinorityInterest,0.87,,,2025,Annual
Net Income Before Extra Items ,NetIncomeBeforeExtraItems,2178.73,,,2025,Annual
Net Income ,NetIncome,2178.73,,,2025,Annual
Income Availableto Com Excl Extra Ord ,IncomeAvailabletoComExclExtraOrd,2178.73,,,2025,Annual
Income Availableto Com Incl Extra Ord ,IncomeAvailabletoComInclExtraOrd,2178.73,,,2025,Annual
Diluted Net Income ,DilutedNetIncome,2178.73,,,2025,Annual
Diluted Weighted Average Shares ,DilutedWeightedAverageShares,24.09,,,2025,Annual
Diluted EPS Excluding Extra Ord Items ,DilutedEPSExcludingExtraOrdItems,90.45,,,2025,Annual
DPS- Common Stock Primary Issue ,DPS-CommonStockPrimaryIssue,75.00,,,2025,Annual
Diluted Normalized EPS ,DilutedNormalizedEPS,91.22,,,2025,Annual
period Length ,periodLength,12,,,2025,Annual
period Type ,periodType,Months,,,2025,Annual
