displayName,key,value,qoQComp,yqoQComp,FiscalYear,Type
Revenue ,Revenue,52446.00,,,2022,Annual
Total Revenue ,TotalRevenue,52446.00,,,2022,Annual
Costof Revenue Total ,CostofRevenueTotal,27087.00,,,2022,Annual
Gross Profit ,GrossProfit,25359.00,,,2022,Annual
Selling/ General/ Admin Expenses Total ,Selling/General/AdminExpensesTotal,10333.00,,,2022,Annual
Depreciation/ Amortization ,Depreciation/Amortization,1091.00,,,2022,Annual
Unusual Expense( Income) ,UnusualExpense(Income),222.00,,,2022,Annual
Other Operating Expenses Total ,OtherOperatingExpensesTotal,2160.00,,,2022,Annual
Total Operating Expense ,TotalOperatingExpense,40893.00,,,2022,Annual
Operating Income ,OperatingIncome,11553.00,,,2022,Annual
Interest Inc( Exp) Net- Non- Op Total ,InterestInc(Exp)Net-Non-OpTotal,176.00,,,2022,Annual
Gain( Loss)on Saleof Assets ,Gain(Loss)onSaleofAssets,169.00,,,2022,Annual
Other Net ,OtherNet,-24,,,2022,Annual
Net Income Before Taxes ,NetIncomeBeforeTaxes,11874.00,,,2022,Annual
Provisionfor Income Taxes ,ProvisionforIncomeTaxes,2987.00,,,2022,Annual
Net Income After Taxes ,NetIncomeAfterTaxes,8887.00,,,2022,Annual
Minority Interest ,MinorityInterest,-13,,,2022,Annual
Net Income Before Extra Items ,NetIncomeBeforeExtraItems,8874.00,,,2022,Annual
Total Extraordinary Items ,TotalExtraordinaryItems,5.00,,,2022,Annual
Net Income ,NetIncome,8879.00,,,2022,Annual
Income Availableto Com Excl Extra Ord ,IncomeAvailabletoComExclExtraOrd,8874.00,,,2022,Annual
Income Availableto Com Incl Extra Ord ,IncomeAvailabletoComInclExtraOrd,8879.00,,,2022,Annual
Diluted Net Income ,DilutedNetIncome,8879.00,,,2022,Annual
Diluted Weighted Average Shares ,DilutedWeightedAverageShares,234.96,,,2022,Annual
Diluted EPS Excluding Extra Ord Items ,DilutedEPSExcludingExtraOrdItems,37.77,,,2022,Annual
DPS- Common Stock Primary Issue ,DPS-CommonStockPrimaryIssue,34.00,,,2022,Annual
Diluted Normalized EPS ,DilutedNormalizedEPS,37.94,,,2022,Annual
period Length ,periodLength,12,,,2022,Annual
period Type ,periodType,Months,,,2022,Annual
