displayName,key,value,qoQComp,yqoQComp,FiscalYear,Type
Revenue ,Revenue,63121.00,,,2025,Annual
Total Revenue ,TotalRevenue,63121.00,,,2025,Annual
Costof Revenue Total ,CostofRevenueTotal,32286.00,,,2025,Annual
Gross Profit ,GrossProfit,30835.00,,,2025,Annual
Selling/ General/ Admin Expenses Total ,Selling/General/AdminExpensesTotal,13829.00,,,2025,Annual
Depreciation/ Amortization ,Depreciation/Amortization,1355.00,,,2025,Annual
Unusual Expense( Income) ,UnusualExpense(Income),-420,,,2025,Annual
Other Operating Expenses Total ,OtherOperatingExpensesTotal,2155.00,,,2025,Annual
Total Operating Expense ,TotalOperatingExpense,49205.00,,,2025,Annual
Operating Income ,OperatingIncome,13916.00,,,2025,Annual
Interest Inc( Exp) Net- Non- Op Total ,InterestInc(Exp)Net-Non-OpTotal,753.00,,,2025,Annual
Gain( Loss)on Saleof Assets ,Gain(Loss)onSaleofAssets,5.00,,,2025,Annual
Other Net ,OtherNet,-259,,,2025,Annual
Net Income Before Taxes ,NetIncomeBeforeTaxes,14415.00,,,2025,Annual
Provisionfor Income Taxes ,ProvisionforIncomeTaxes,3744.00,,,2025,Annual
Net Income After Taxes ,NetIncomeAfterTaxes,10671.00,,,2025,Annual
Minority Interest ,MinorityInterest,-22,,,2025,Annual
Net Income Before Extra Items ,NetIncomeBeforeExtraItems,10649.00,,,2025,Annual
Net Income ,NetIncome,10649.00,,,2025,Annual
Income Availableto Com Excl Extra Ord ,IncomeAvailabletoComExclExtraOrd,10649.00,,,2025,Annual
Income Availableto Com Incl Extra Ord ,IncomeAvailabletoComInclExtraOrd,10649.00,,,2025,Annual
Diluted Net Income ,DilutedNetIncome,10649.00,,,2025,Annual
Diluted Weighted Average Shares ,DilutedWeightedAverageShares,234.98,,,2025,Annual
Diluted EPS Excluding Extra Ord Items ,DilutedEPSExcludingExtraOrdItems,45.32,,,2025,Annual
DPS- Common Stock Primary Issue ,DPS-CommonStockPrimaryIssue,43.00,,,2025,Annual
Diluted Normalized EPS ,DilutedNormalizedEPS,43.98,,,2025,Annual
period Length ,periodLength,12,,,2025,Annual
period Type ,periodType,Months,,,2025,Annual
