displayName,key,value,qoQComp,yqoQComp,FiscalYear,Type
Revenue ,Revenue,60580.00,,,2023,Annual
Total Revenue ,TotalRevenue,60580.00,,,2023,Annual
Costof Revenue Total ,CostofRevenueTotal,33103.00,,,2023,Annual
Gross Profit ,GrossProfit,27477.00,,,2023,Annual
Selling/ General/ Admin Expenses Total ,Selling/General/AdminExpensesTotal,11276.00,,,2023,Annual
Depreciation/ Amortization ,Depreciation/Amortization,1138.00,,,2023,Annual
Unusual Expense( Income) ,UnusualExpense(Income),239.00,,,2023,Annual
Other Operating Expenses Total ,OtherOperatingExpensesTotal,2049.00,,,2023,Annual
Total Operating Expense ,TotalOperatingExpense,47805.00,,,2023,Annual
Operating Income ,OperatingIncome,12775.00,,,2023,Annual
Interest Inc( Exp) Net- Non- Op Total ,InterestInc(Exp)Net-Non-OpTotal,423.00,,,2023,Annual
Gain( Loss)on Saleof Assets ,Gain(Loss)onSaleofAssets,173.00,,,2023,Annual
Other Net ,OtherNet,-26,,,2023,Annual
Net Income Before Taxes ,NetIncomeBeforeTaxes,13345.00,,,2023,Annual
Provisionfor Income Taxes ,ProvisionforIncomeTaxes,3201.00,,,2023,Annual
Net Income After Taxes ,NetIncomeAfterTaxes,10144.00,,,2023,Annual
Minority Interest ,MinorityInterest,-23,,,2023,Annual
Net Income Before Extra Items ,NetIncomeBeforeExtraItems,10121.00,,,2023,Annual
Total Extraordinary Items ,TotalExtraordinaryItems,-1,,,2023,Annual
Net Income ,NetIncome,10120.00,,,2023,Annual
Income Availableto Com Excl Extra Ord ,IncomeAvailabletoComExclExtraOrd,10121.00,,,2023,Annual
Income Availableto Com Incl Extra Ord ,IncomeAvailabletoComInclExtraOrd,10120.00,,,2023,Annual
Diluted Net Income ,DilutedNetIncome,10120.00,,,2023,Annual
Diluted Weighted Average Shares ,DilutedWeightedAverageShares,234.96,,,2023,Annual
Diluted EPS Excluding Extra Ord Items ,DilutedEPSExcludingExtraOrdItems,43.08,,,2023,Annual
DPS- Common Stock Primary Issue ,DPS-CommonStockPrimaryIssue,39.00,,,2023,Annual
Diluted Normalized EPS ,DilutedNormalizedEPS,43.29,,,2023,Annual
period Length ,periodLength,12,,,2023,Annual
period Type ,periodType,Months,,,2023,Annual
