displayName,key,value,qoQComp,yqoQComp,FiscalYear,Type
Revenue ,Revenue,84833.22,,,2020,Annual
Total Revenue ,TotalRevenue,84833.22,,,2020,Annual
Costof Revenue Total ,CostofRevenueTotal,52834.19,,,2020,Annual
Gross Profit ,GrossProfit,31999.02,,,2020,Annual
Selling/ General/ Admin Expenses Total ,Selling/General/AdminExpensesTotal,10434.20,,,2020,Annual
Research Development ,ResearchDevelopment,1545.22,,,2020,Annual
Depreciation/ Amortization ,Depreciation/Amortization,3408.65,,,2020,Annual
Interest Exp( Inc) Net- Operating Total ,InterestExp(Inc)Net-OperatingTotal,-829.89,,,2020,Annual
Unusual Expense( Income) ,UnusualExpense(Income),36.30,,,2020,Annual
Other Operating Expenses Total ,OtherOperatingExpensesTotal,577.80,,,2020,Annual
Total Operating Expense ,TotalOperatingExpense,68006.47,,,2020,Annual
Operating Income ,OperatingIncome,16826.75,,,2020,Annual
Net Income Before Taxes ,NetIncomeBeforeTaxes,16826.75,,,2020,Annual
Provisionfor Income Taxes ,ProvisionforIncomeTaxes,3523.32,,,2020,Annual
Net Income After Taxes ,NetIncomeAfterTaxes,13303.43,,,2020,Annual
Minority Interest ,MinorityInterest,-37.88,,,2020,Annual
Net Income Before Extra Items ,NetIncomeBeforeExtraItems,13265.55,,,2020,Annual
Net Income ,NetIncome,13265.55,,,2020,Annual
Income Availableto Com Excl Extra Ord ,IncomeAvailabletoComExclExtraOrd,13265.55,,,2020,Annual
Income Availableto Com Incl Extra Ord ,IncomeAvailabletoComInclExtraOrd,13265.55,,,2020,Annual
Diluted Net Income ,DilutedNetIncome,13265.55,,,2020,Annual
Diluted Weighted Average Shares ,DilutedWeightedAverageShares,271.37,,,2020,Annual
Diluted EPS Excluding Extra Ord Items ,DilutedEPSExcludingExtraOrdItems,48.88,,,2020,Annual
DPS- Common Stock Primary Issue ,DPS-CommonStockPrimaryIssue,6.80,,,2020,Annual
Diluted Normalized EPS ,DilutedNormalizedEPS,50.70,,,2020,Annual
period Length ,periodLength,12,,,2020,Annual
period Type ,periodType,Months,,,2020,Annual
