displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Revenue ,Revenue,90487.60,,,2023,Annual
Total Revenue ,TotalRevenue,90487.60,,,2023,Annual
Costof Revenue Total ,CostofRevenueTotal,64544.60,,,2023,Annual
Gross Profit ,GrossProfit,25943.00,,,2023,Annual
Selling/ General/ Admin Expenses Total ,Selling/General/AdminExpensesTotal,11420.10,,,2023,Annual
Depreciation/ Amortization ,Depreciation/Amortization,813.80,,,2023,Annual
Interest Exp( Inc) Net- Operating Total ,InterestExp(Inc)Net-OperatingTotal,-447.20,,,2023,Annual
Unusual Expense( Income) ,UnusualExpense(Income),181.60,,,2023,Annual
Other Operating Expenses Total ,OtherOperatingExpensesTotal,14.10,,,2023,Annual
Total Operating Expense ,TotalOperatingExpense,76527.00,,,2023,Annual
Operating Income ,OperatingIncome,13960.60,,,2023,Annual
Interest Inc( Exp) Net- Non- Op Total ,InterestInc(Exp)Net-Non-OpTotal,805.10,,,2023,Annual
Net Income Before Taxes ,NetIncomeBeforeTaxes,14765.70,,,2023,Annual
Provisionfor Income Taxes ,ProvisionforIncomeTaxes,3399.20,,,2023,Annual
Net Income After Taxes ,NetIncomeAfterTaxes,11366.50,,,2023,Annual
Minority Interest ,MinorityInterest,-16.50,,,2023,Annual
Net Income Before Extra Items ,NetIncomeBeforeExtraItems,11350.00,,,2023,Annual
Net Income ,NetIncome,11350.00,,,2023,Annual
Income Availableto Com Excl Extra Ord ,IncomeAvailabletoComExclExtraOrd,11350.00,,,2023,Annual
Income Availableto Com Incl Extra Ord ,IncomeAvailabletoComInclExtraOrd,11350.00,,,2023,Annual
Diluted Net Income ,DilutedNetIncome,11350.00,,,2023,Annual
Diluted Weighted Average Shares ,DilutedWeightedAverageShares,1097.80,,,2023,Annual
Diluted EPS Excluding Extra Ord Items ,DilutedEPSExcludingExtraOrdItems,10.34,,,2023,Annual
DPS- Common Stock Primary Issue ,DPS-CommonStockPrimaryIssue,0.50,,,2023,Annual
Diluted Normalized EPS ,DilutedNormalizedEPS,10.47,,,2023,Annual
period Length ,periodLength,12,,,2023,Annual
period Type ,periodType,Months,,,2023,Annual
