displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Cash ,Cash,7445.60,,,2025,Annual
Cash Equivalents ,CashEquivalents,4751.80,,,2025,Annual
Short Term Investments ,ShortTermInvestments,41089.70,,,2025,Annual
Cashand Short Term Investments ,CashandShortTermInvestments,53287.10,,,2025,Annual
Accounts Receivable- Trade Net ,AccountsReceivable-TradeNet,19841.60,,,2025,Annual
Total Receivables Net ,TotalReceivablesNet,21769.50,,,2025,Annual
Total Inventory ,TotalInventory,301.70,,,2025,Annual
Prepaid Expenses ,PrepaidExpenses,1691.70,,,2025,Annual
Other Current Assets Total ,OtherCurrentAssetsTotal,727.50,,,2025,Annual
Total Current Assets ,TotalCurrentAssets,77777.50,,,2025,Annual
Property/ Plant/ Equipment Total- Gross ,Property/Plant/EquipmentTotal-Gross,22831.20,,,2025,Annual
Accumulated Depreciation Total ,AccumulatedDepreciationTotal,-12203,,,2025,Annual
Property/ Plant/ Equipment Total- Net ,Property/Plant/EquipmentTotal-Net,10628.20,,,2025,Annual
Goodwill Net ,GoodwillNet,32501.40,,,2025,Annual
Intangibles Net ,IntangiblesNet,2745.00,,,2025,Annual
Long Term Investments ,LongTermInvestments,2801.10,,,2025,Annual
Note Receivable- Long Term ,NoteReceivable-LongTerm,1064.90,,,2025,Annual
Other Long Term Assets Total ,OtherLongTermAssetsTotal,1133.90,,,2025,Annual
Total Assets ,TotalAssets,128652.00,,,2025,Annual
Accounts Payable ,AccountsPayable,2198.50,,,2025,Annual
Accrued Expenses ,AccruedExpenses,8226.80,,,2025,Annual
Notes Payable/ Short Term Debt ,NotesPayable/ShortTermDebt,9786.30,,,2025,Annual
Current Portof LT Debt/ Capital Leases ,CurrentPortofLTDebt/CapitalLeases,802.50,,,2025,Annual
Other Currentliabilities Total ,OtherCurrentliabilitiesTotal,7611.20,,,2025,Annual
Total Current Liabilities ,TotalCurrentLiabilities,28625.30,,,2025,Annual
Long Term Debt ,LongTermDebt,6395.40,,,2025,Annual
Capital Lease Obligations ,CapitalLeaseObligations,2219.30,,,2025,Annual
Total Long Term Debt ,TotalLongTermDebt,8614.70,,,2025,Annual
Total Debt ,TotalDebt,19203.50,,,2025,Annual
Deferred Income Tax ,DeferredIncomeTax,1644.30,,,2025,Annual
Minority Interest ,MinorityInterest,213.80,,,2025,Annual
Other Liabilities Total ,OtherLiabilitiesTotal,6723.00,,,2025,Annual
Total Liabilities ,TotalLiabilities,45821.10,,,2025,Annual
Common Stock Total ,CommonStockTotal,2094.40,,,2025,Annual
Additional Paid- In Capital ,AdditionalPaid-InCapital,262.80,,,2025,Annual
Retained Earnings( Accumulated Deficit) ,RetainedEarnings(AccumulatedDeficit),75044.70,,,2025,Annual
Other Equity Total ,OtherEquityTotal,5429.00,,,2025,Annual
Total Equity ,TotalEquity,82830.90,,,2025,Annual
Total Liabilities Shareholders' Equity ,TotalLiabilitiesShareholders'Equity,128652.00,,,2025,Annual
Total Common Shares Outstanding ,TotalCommonSharesOutstanding,1046.02,,,2025,Annual
Tangible Book Valueper Share Common Eq ,TangibleBookValueperShareCommonEq,45.49,,,2025,Annual
period Length ,periodLength,0.00,,,2025,Annual
