displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Revenue ,Revenue,89088.40,,,2025,Annual
Total Revenue ,TotalRevenue,89088.40,,,2025,Annual
Costof Revenue Total ,CostofRevenueTotal,61780.20,,,2025,Annual
Gross Profit ,GrossProfit,27308.20,,,2025,Annual
Selling/ General/ Admin Expenses Total ,Selling/General/AdminExpensesTotal,11355.80,,,2025,Annual
Depreciation/ Amortization ,Depreciation/Amortization,790.90,,,2025,Annual
Interest Exp( Inc) Net- Operating Total ,InterestExp(Inc)Net-OperatingTotal,-3.20,,,2025,Annual
Unusual Expense( Income) ,UnusualExpense(Income),115.50,,,2025,Annual
Other Operating Expenses Total ,OtherOperatingExpensesTotal,-77.90,,,2025,Annual
Total Operating Expense ,TotalOperatingExpense,73961.30,,,2025,Annual
Operating Income ,OperatingIncome,15127.10,,,2025,Annual
Interest Inc( Exp) Net- Non- Op Total ,InterestInc(Exp)Net-Non-OpTotal,2973.90,,,2025,Annual
Other Net ,OtherNet,-605.30,,,2025,Annual
Net Income Before Taxes ,NetIncomeBeforeTaxes,17495.70,,,2025,Annual
Provisionfor Income Taxes ,ProvisionforIncomeTaxes,4277.70,,,2025,Annual
Net Income After Taxes ,NetIncomeAfterTaxes,13218.00,,,2025,Annual
Minority Interest ,MinorityInterest,-82.60,,,2025,Annual
Net Income Before Extra Items ,NetIncomeBeforeExtraItems,13135.40,,,2025,Annual
Net Income ,NetIncome,13135.40,,,2025,Annual
Income Availableto Com Excl Extra Ord ,IncomeAvailabletoComExclExtraOrd,13135.40,,,2025,Annual
Income Availableto Com Incl Extra Ord ,IncomeAvailabletoComInclExtraOrd,13135.40,,,2025,Annual
Diluted Net Income ,DilutedNetIncome,13135.40,,,2025,Annual
Diluted Weighted Average Shares ,DilutedWeightedAverageShares,1048.89,,,2025,Annual
Diluted EPS Excluding Extra Ord Items ,DilutedEPSExcludingExtraOrdItems,12.52,,,2025,Annual
DPS- Common Stock Primary Issue ,DPS-CommonStockPrimaryIssue,6.00,,,2025,Annual
Diluted Normalized EPS ,DilutedNormalizedEPS,12.65,,,2025,Annual
period Length ,periodLength,12,,,2025,Annual
period Type ,periodType,Months,,,2025,Annual
