displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Revenue ,Revenue,61023.20,,,2020,Annual
Total Revenue ,TotalRevenue,61023.20,,,2020,Annual
Costof Revenue Total ,CostofRevenueTotal,43608.50,,,2020,Annual
Gross Profit ,GrossProfit,17414.70,,,2020,Annual
Selling/ General/ Admin Expenses Total ,Selling/General/AdminExpensesTotal,6919.10,,,2020,Annual
Depreciation/ Amortization ,Depreciation/Amortization,327.30,,,2020,Annual
Interest Exp( Inc) Net- Operating Total ,InterestExp(Inc)Net-OperatingTotal,-316.90,,,2020,Annual
Unusual Expense( Income) ,UnusualExpense(Income),-15.20,,,2020,Annual
Other Operating Expenses Total ,OtherOperatingExpensesTotal,-72.60,,,2020,Annual
Total Operating Expense ,TotalOperatingExpense,50450.20,,,2020,Annual
Operating Income ,OperatingIncome,10573.00,,,2020,Annual
Interest Inc( Exp) Net- Non- Op Total ,InterestInc(Exp)Net-Non-OpTotal,1678.20,,,2020,Annual
Net Income Before Taxes ,NetIncomeBeforeTaxes,12251.20,,,2020,Annual
Provisionfor Income Taxes ,ProvisionforIncomeTaxes,2479.90,,,2020,Annual
Net Income After Taxes ,NetIncomeAfterTaxes,9771.30,,,2020,Annual
Minority Interest ,MinorityInterest,-49.50,,,2020,Annual
Net Income Before Extra Items ,NetIncomeBeforeExtraItems,9721.80,,,2020,Annual
Net Income ,NetIncome,9721.80,,,2020,Annual
Income Availableto Com Excl Extra Ord ,IncomeAvailabletoComExclExtraOrd,9721.80,,,2020,Annual
Income Availableto Com Incl Extra Ord ,IncomeAvailabletoComInclExtraOrd,9721.80,,,2020,Annual
Diluted Net Income ,DilutedNetIncome,9721.80,,,2020,Annual
Diluted Weighted Average Shares ,DilutedWeightedAverageShares,1169.56,,,2020,Annual
Diluted EPS Excluding Extra Ord Items ,DilutedEPSExcludingExtraOrdItems,8.31,,,2020,Annual
DPS- Common Stock Primary Issue ,DPS-CommonStockPrimaryIssue,0.50,,,2020,Annual
Diluted Normalized EPS ,DilutedNormalizedEPS,8.30,,,2020,Annual
period Length ,periodLength,12,,,2020,Annual
period Type ,periodType,Months,,,2020,Annual
