displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Net Income/ Starting Line ,NetIncome/StartingLine,12232.90,,,2022,Annual
Depreciation/ Depletion ,Depreciation/Depletion,3091.10,,,2022,Annual
Non- Cash Items ,Non-CashItems,1973.10,,,2022,Annual
Changesin Working Capital ,ChangesinWorkingCapital,-6217.40,,,2022,Annual
Cashfrom Operating Activities ,CashfromOperatingActivities,11079.70,,,2022,Annual
Capital Expenditures ,CapitalExpenditures,-2015.30,,,2022,Annual
Other Investing Cash Flow Items Total ,OtherInvestingCashFlowItemsTotal,-20434.20,,,2022,Annual
Cashfrom Investing Activities ,CashfromInvestingActivities,-22449.50,,,2022,Annual
Financing Cash Flow Items ,FinancingCashFlowItems,-653.30,,,2022,Annual
Total Cash Dividends Paid ,TotalCashDividendsPaid,-546.70,,,2022,Annual
Issuance( Retirement)of Stock Net ,Issuance(Retirement)ofStockNet,0.60,,,2022,Annual
Issuance( Retirement)of Debt Net ,Issuance(Retirement)ofDebtNet,5858.00,,,2022,Annual
Cashfrom Financing Activities ,CashfromFinancingActivities,4658.60,,,2022,Annual
Foreign Exchange Effects ,ForeignExchangeEffects,128.20,,,2022,Annual
Net Changein Cash ,NetChangeinCash,-6583,,,2022,Annual
Cash Interest Paid ,CashInterestPaid,508.90,,,2022,Annual
Cash Taxes Paid ,CashTaxesPaid,2568.60,,,2022,Annual
period Length ,periodLength,12,,,2022,Annual
period Type ,periodType,Months,,,2022,Annual
