displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Cash ,Cash,6188.20,,,2022,Annual
Cash Equivalents ,CashEquivalents,4195.40,,,2022,Annual
Short Term Investments ,ShortTermInvestments,24100.10,,,2022,Annual
Cashand Short Term Investments ,CashandShortTermInvestments,34483.70,,,2022,Annual
Accounts Receivable- Trade Net ,AccountsReceivable-TradeNet,19851.00,,,2022,Annual
Total Receivables Net ,TotalReceivablesNet,24977.90,,,2022,Annual
Total Inventory ,TotalInventory,451.30,,,2022,Annual
Prepaid Expenses ,PrepaidExpenses,1583.90,,,2022,Annual
Other Current Assets Total ,OtherCurrentAssetsTotal,578.40,,,2022,Annual
Total Current Assets ,TotalCurrentAssets,62075.20,,,2022,Annual
Property/ Plant/ Equipment Total- Gross ,Property/Plant/EquipmentTotal-Gross,23890.60,,,2022,Annual
Accumulated Depreciation Total ,AccumulatedDepreciationTotal,-12913.80,,,2022,Annual
Property/ Plant/ Equipment Total- Net ,Property/Plant/EquipmentTotal-Net,10976.80,,,2022,Annual
Goodwill Net ,GoodwillNet,24698.90,,,2022,Annual
Intangibles Net ,IntangiblesNet,4355.50,,,2022,Annual
Long Term Investments ,LongTermInvestments,1988.30,,,2022,Annual
Note Receivable- Long Term ,NoteReceivable-LongTerm,1970.90,,,2022,Annual
Other Long Term Assets Total ,OtherLongTermAssetsTotal,1852.60,,,2022,Annual
Total Assets ,TotalAssets,107918.20,,,2022,Annual
Accounts Payable ,AccountsPayable,2868.30,,,2022,Annual
Accrued Expenses ,AccruedExpenses,8566.10,,,2022,Annual
Notes Payable/ Short Term Debt ,NotesPayable/ShortTermDebt,9514.60,,,2022,Annual
Current Portof LT Debt/ Capital Leases ,CurrentPortofLTDebt/CapitalLeases,914.30,,,2022,Annual
Other Currentliabilities Total ,OtherCurrentliabilitiesTotal,8969.60,,,2022,Annual
Total Current Liabilities ,TotalCurrentLiabilities,30832.90,,,2022,Annual
Long Term Debt ,LongTermDebt,5646.30,,,2022,Annual
Capital Lease Obligations ,CapitalLeaseObligations,1517.70,,,2022,Annual
Total Long Term Debt ,TotalLongTermDebt,7164.00,,,2022,Annual
Total Debt ,TotalDebt,17592.90,,,2022,Annual
Deferred Income Tax ,DeferredIncomeTax,1214.10,,,2022,Annual
Minority Interest ,MinorityInterest,51.50,,,2022,Annual
Other Liabilities Total ,OtherLiabilitiesTotal,2839.90,,,2022,Annual
Total Liabilities ,TotalLiabilities,42102.40,,,2022,Annual
Common Stock Total ,CommonStockTotal,1096.40,,,2022,Annual
Additional Paid- In Capital ,AdditionalPaid-InCapital,156.60,,,2022,Annual
Retained Earnings( Accumulated Deficit) ,RetainedEarnings(AccumulatedDeficit),61730.10,,,2022,Annual
Other Equity Total ,OtherEquityTotal,2832.70,,,2022,Annual
Total Equity ,TotalEquity,65815.80,,,2022,Annual
Total Liabilities Shareholders' Equity ,TotalLiabilitiesShareholders'Equity,107918.20,,,2022,Annual
Total Common Shares Outstanding ,TotalCommonSharesOutstanding,1093.48,,,2022,Annual
Tangible Book Valueper Share Common Eq ,TangibleBookValueperShareCommonEq,33.62,,,2022,Annual
period Length ,periodLength,0.00,,,2022,Annual
