displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Cash ,Cash,6041.70,,,2023,Annual
Cash Equivalents ,CashEquivalents,3146.30,,,2023,Annual
Short Term Investments ,ShortTermInvestments,30933.30,,,2023,Annual
Cashand Short Term Investments ,CashandShortTermInvestments,40121.30,,,2023,Annual
Accounts Receivable- Trade Net ,AccountsReceivable-TradeNet,21025.20,,,2023,Annual
Total Receivables Net ,TotalReceivablesNet,23047.80,,,2023,Annual
Total Inventory ,TotalInventory,369.40,,,2023,Annual
Prepaid Expenses ,PrepaidExpenses,1916.40,,,2023,Annual
Other Current Assets Total ,OtherCurrentAssetsTotal,654.70,,,2023,Annual
Total Current Assets ,TotalCurrentAssets,66109.60,,,2023,Annual
Property/ Plant/ Equipment Total- Gross ,Property/Plant/EquipmentTotal-Gross,23534.90,,,2023,Annual
Accumulated Depreciation Total ,AccumulatedDepreciationTotal,-12798.80,,,2023,Annual
Property/ Plant/ Equipment Total- Net ,Property/Plant/EquipmentTotal-Net,10736.10,,,2023,Annual
Goodwill Net ,GoodwillNet,30797.00,,,2023,Annual
Intangibles Net ,IntangiblesNet,4304.50,,,2023,Annual
Long Term Investments ,LongTermInvestments,2152.20,,,2023,Annual
Note Receivable- Long Term ,NoteReceivable-LongTerm,1752.70,,,2023,Annual
Other Long Term Assets Total ,OtherLongTermAssetsTotal,1730.10,,,2023,Annual
Total Assets ,TotalAssets,117582.20,,,2023,Annual
Accounts Payable ,AccountsPayable,2172.80,,,2023,Annual
Accrued Expenses ,AccruedExpenses,8321.10,,,2023,Annual
Notes Payable/ Short Term Debt ,NotesPayable/ShortTermDebt,8876.40,,,2023,Annual
Current Portof LT Debt/ Capital Leases ,CurrentPortofLTDebt/CapitalLeases,867.70,,,2023,Annual
Other Currentliabilities Total ,OtherCurrentliabilitiesTotal,6537.30,,,2023,Annual
Total Current Liabilities ,TotalCurrentLiabilities,26775.30,,,2023,Annual
Long Term Debt ,LongTermDebt,6127.20,,,2023,Annual
Capital Lease Obligations ,CapitalLeaseObligations,1595.30,,,2023,Annual
Total Long Term Debt ,TotalLongTermDebt,7722.50,,,2023,Annual
Total Debt ,TotalDebt,17466.60,,,2023,Annual
Deferred Income Tax ,DeferredIncomeTax,1515.30,,,2023,Annual
Minority Interest ,MinorityInterest,58.90,,,2023,Annual
Other Liabilities Total ,OtherLiabilitiesTotal,3393.80,,,2023,Annual
Total Liabilities ,TotalLiabilities,39465.80,,,2023,Annual
Common Stock Total ,CommonStockTotal,1097.60,,,2023,Annual
Additional Paid- In Capital ,AdditionalPaid-InCapital,368.90,,,2023,Annual
Retained Earnings( Accumulated Deficit) ,RetainedEarnings(AccumulatedDeficit),72464.70,,,2023,Annual
Other Equity Total ,OtherEquityTotal,4185.20,,,2023,Annual
Total Equity ,TotalEquity,78116.40,,,2023,Annual
Total Liabilities Shareholders' Equity ,TotalLiabilitiesShareholders'Equity,117582.20,,,2023,Annual
Total Common Shares Outstanding ,TotalCommonSharesOutstanding,1095.60,,,2023,Annual
Tangible Book Valueper Share Common Eq ,TangibleBookValueperShareCommonEq,39.26,,,2023,Annual
period Length ,periodLength,0.00,,,2023,Annual
