displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Cash ,Cash,6884.20,,,2021,Annual
Cash Equivalents ,CashEquivalents,10095.10,,,2021,Annual
Short Term Investments ,ShortTermInvestments,17509.20,,,2021,Annual
Cashand Short Term Investments ,CashandShortTermInvestments,34488.50,,,2021,Annual
Accounts Receivable- Trade Net ,AccountsReceivable-TradeNet,13955.70,,,2021,Annual
Total Receivables Net ,TotalReceivablesNet,15564.30,,,2021,Annual
Total Inventory ,TotalInventory,426.30,,,2021,Annual
Prepaid Expenses ,PrepaidExpenses,1212.10,,,2021,Annual
Other Current Assets Total ,OtherCurrentAssetsTotal,627.40,,,2021,Annual
Total Current Assets ,TotalCurrentAssets,52318.60,,,2021,Annual
Property/ Plant/ Equipment Total- Gross ,Property/Plant/EquipmentTotal-Gross,22027.30,,,2021,Annual
Accumulated Depreciation Total ,AccumulatedDepreciationTotal,-11866.10,,,2021,Annual
Property/ Plant/ Equipment Total- Net ,Property/Plant/EquipmentTotal-Net,10161.20,,,2021,Annual
Goodwill Net ,GoodwillNet,13912.70,,,2021,Annual
Intangibles Net ,IntangiblesNet,1308.50,,,2021,Annual
Long Term Investments ,LongTermInvestments,1203.60,,,2021,Annual
Note Receivable- Long Term ,NoteReceivable-LongTerm,2329.20,,,2021,Annual
Other Long Term Assets Total ,OtherLongTermAssetsTotal,1909.60,,,2021,Annual
Total Assets ,TotalAssets,83143.40,,,2021,Annual
Accounts Payable ,AccountsPayable,2323.20,,,2021,Annual
Accrued Expenses ,AccruedExpenses,7003.90,,,2021,Annual
Notes Payable/ Short Term Debt ,NotesPayable/ShortTermDebt,6036.30,,,2021,Annual
Current Portof LT Debt/ Capital Leases ,CurrentPortofLTDebt/CapitalLeases,2318.00,,,2021,Annual
Other Currentliabilities Total ,OtherCurrentliabilitiesTotal,5322.60,,,2021,Annual
Total Current Liabilities ,TotalCurrentLiabilities,23004.00,,,2021,Annual
Long Term Debt ,LongTermDebt,745.80,,,2021,Annual
Capital Lease Obligations ,CapitalLeaseObligations,1351.30,,,2021,Annual
Total Long Term Debt ,TotalLongTermDebt,2097.10,,,2021,Annual
Total Debt ,TotalDebt,10451.40,,,2021,Annual
Deferred Income Tax ,DeferredIncomeTax,463.30,,,2021,Annual
Minority Interest ,MinorityInterest,149.80,,,2021,Annual
Other Liabilities Total ,OtherLiabilitiesTotal,2119.70,,,2021,Annual
Total Liabilities ,TotalLiabilities,27833.90,,,2021,Annual
Common Stock Total ,CommonStockTotal,1095.80,,,2021,Annual
Additional Paid- In Capital ,AdditionalPaid-InCapital,71.40,,,2021,Annual
Retained Earnings( Accumulated Deficit) ,RetainedEarnings(AccumulatedDeficit),51675.70,,,2021,Annual
Other Equity Total ,OtherEquityTotal,2466.60,,,2021,Annual
Total Equity ,TotalEquity,55309.50,,,2021,Annual
Total Liabilities Shareholders' Equity ,TotalLiabilitiesShareholders'Equity,83143.40,,,2021,Annual
Total Common Shares Outstanding ,TotalCommonSharesOutstanding,1091.95,,,2021,Annual
Tangible Book Valueper Share Common Eq ,TangibleBookValueperShareCommonEq,36.71,,,2021,Annual
period Length ,periodLength,0.00,,,2021,Annual
