displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Revenue ,Revenue,143368.92,,,2025,Annual
Total Revenue ,TotalRevenue,143368.92,,,2025,Annual
Costof Revenue Total ,CostofRevenueTotal,87004.23,,,2025,Annual
Gross Profit ,GrossProfit,56364.69,,,2025,Annual
Depreciation/ Amortization ,Depreciation/Amortization,9145.49,,,2025,Annual
Other Operating Expenses Total ,OtherOperatingExpensesTotal,9301.68,,,2025,Annual
Total Operating Expense ,TotalOperatingExpense,105451.40,,,2025,Annual
Operating Income ,OperatingIncome,37917.52,,,2025,Annual
Interest Inc( Exp) Net- Non- Op Total ,InterestInc(Exp)Net-Non-OpTotal,-421.39,,,2025,Annual
Other Net ,OtherNet,9470.06,,,2025,Annual
Net Income Before Taxes ,NetIncomeBeforeTaxes,46966.19,,,2025,Annual
Provisionfor Income Taxes ,ProvisionforIncomeTaxes,11664.09,,,2025,Annual
Net Income After Taxes ,NetIncomeAfterTaxes,35302.10,,,2025,Annual
Minority Interest ,MinorityInterest,56.06,,,2025,Annual
Net Income Before Extra Items ,NetIncomeBeforeExtraItems,35358.16,,,2025,Annual
Net Income ,NetIncome,35358.16,,,2025,Annual
Income Availableto Com Excl Extra Ord ,IncomeAvailabletoComExclExtraOrd,35358.16,,,2025,Annual
Income Availableto Com Incl Extra Ord ,IncomeAvailabletoComInclExtraOrd,35358.16,,,2025,Annual
Diluted Net Income ,DilutedNetIncome,35358.16,,,2025,Annual
Diluted Weighted Average Shares ,DilutedWeightedAverageShares,616.32,,,2025,Annual
Diluted EPS Excluding Extra Ord Items ,DilutedEPSExcludingExtraOrdItems,57.37,,,2025,Annual
DPS- Common Stock Primary Issue ,DPS-CommonStockPrimaryIssue,26.50,,,2025,Annual
Diluted Normalized EPS ,DilutedNormalizedEPS,57.37,,,2025,Annual
period Length ,periodLength,12,,,2025,Annual
period Type ,periodType,Months,,,2025,Annual
