displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Net Income/ Starting Line ,NetIncome/StartingLine,48812.61,,,2024,Annual
Depreciation/ Depletion ,Depreciation/Depletion,6735.42,,,2024,Annual
Non- Cash Items ,Non-CashItems,-9534.73,,,2024,Annual
Changesin Working Capital ,ChangesinWorkingCapital,-27910.20,,,2024,Annual
Cashfrom Operating Activities ,CashfromOperatingActivities,18103.10,,,2024,Annual
Capital Expenditures ,CapitalExpenditures,-16821.34,,,2024,Annual
Other Investing Cash Flow Items Total ,OtherInvestingCashFlowItemsTotal,12335.54,,,2024,Annual
Cashfrom Investing Activities ,CashfromInvestingActivities,-4485.80,,,2024,Annual
Financing Cash Flow Items ,FinancingCashFlowItems,-224.30,,,2024,Annual
Total Cash Dividends Paid ,TotalCashDividendsPaid,-15097.85,,,2024,Annual
Issuance( Retirement)of Debt Net ,Issuance(Retirement)ofDebtNet,1422.88,,,2024,Annual
Cashfrom Financing Activities ,CashfromFinancingActivities,-13899.27,,,2024,Annual
Net Changein Cash ,NetChangeinCash,-281.97,,,2024,Annual
Cash Interest Paid ,CashInterestPaid,224.30,,,2024,Annual
Cash Taxes Paid ,CashTaxesPaid,11726.69,,,2024,Annual
period Length ,periodLength,12,,,2024,Annual
period Type ,periodType,Months,,,2024,Annual
