displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Revenue ,Revenue,96080.34,,,2020,Annual
Total Revenue ,TotalRevenue,96080.34,,,2020,Annual
Costof Revenue Total ,CostofRevenueTotal,59546.60,,,2020,Annual
Gross Profit ,GrossProfit,36533.74,,,2020,Annual
Selling/ General/ Admin Expenses Total ,Selling/General/AdminExpensesTotal,5945.68,,,2020,Annual
Research Development ,ResearchDevelopment,8.94,,,2020,Annual
Depreciation/ Amortization ,Depreciation/Amortization,3428.53,,,2020,Annual
Unusual Expense( Income) ,UnusualExpense(Income),22.30,,,2020,Annual
Other Operating Expenses Total ,OtherOperatingExpensesTotal,6736.17,,,2020,Annual
Total Operating Expense ,TotalOperatingExpense,75688.22,,,2020,Annual
Operating Income ,OperatingIncome,20392.12,,,2020,Annual
Interest Inc( Exp) Net- Non- Op Total ,InterestInc(Exp)Net-Non-OpTotal,3503.69,,,2020,Annual
Gain( Loss)on Saleof Assets ,Gain(Loss)onSaleofAssets,-0.55,,,2020,Annual
Other Net ,OtherNet,176.06,,,2020,Annual
Net Income Before Taxes ,NetIncomeBeforeTaxes,24071.32,,,2020,Annual
Provisionfor Income Taxes ,ProvisionforIncomeTaxes,7370.98,,,2020,Annual
Net Income After Taxes ,NetIncomeAfterTaxes,16700.34,,,2020,Annual
Minority Interest ,MinorityInterest,13.85,,,2020,Annual
Net Income Before Extra Items ,NetIncomeBeforeExtraItems,16714.19,,,2020,Annual
Net Income ,NetIncome,16714.19,,,2020,Annual
Income Availableto Com Excl Extra Ord ,IncomeAvailabletoComExclExtraOrd,16714.19,,,2020,Annual
Income Availableto Com Incl Extra Ord ,IncomeAvailabletoComInclExtraOrd,16714.19,,,2020,Annual
Diluted Net Income ,DilutedNetIncome,16714.19,,,2020,Annual
Diluted Weighted Average Shares ,DilutedWeightedAverageShares,616.27,,,2020,Annual
Diluted EPS Excluding Extra Ord Items ,DilutedEPSExcludingExtraOrdItems,27.12,,,2020,Annual
Diluted Normalized EPS ,DilutedNormalizedEPS,27.23,,,2020,Annual
period Length ,periodLength,12,,,2020,Annual
period Type ,periodType,Months,,,2020,Annual
