displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Net Income/ Starting Line ,NetIncome/StartingLine,18009.24,,,2021,Annual
Depreciation/ Depletion ,Depreciation/Depletion,3717.85,,,2021,Annual
Non- Cash Items ,Non-CashItems,163.71,,,2021,Annual
Changesin Working Capital ,ChangesinWorkingCapital,-11298.38,,,2021,Annual
Cashfrom Operating Activities ,CashfromOperatingActivities,10592.42,,,2021,Annual
Capital Expenditures ,CapitalExpenditures,-10879.95,,,2021,Annual
Other Investing Cash Flow Items Total ,OtherInvestingCashFlowItemsTotal,11061.85,,,2021,Annual
Cashfrom Investing Activities ,CashfromInvestingActivities,181.90,,,2021,Annual
Financing Cash Flow Items ,FinancingCashFlowItems,-195.78,,,2021,Annual
Total Cash Dividends Paid ,TotalCashDividendsPaid,-7706.36,,,2021,Annual
Issuance( Retirement)of Debt Net ,Issuance(Retirement)ofDebtNet,-551,,,2021,Annual
Cashfrom Financing Activities ,CashfromFinancingActivities,-8453.14,,,2021,Annual
Net Changein Cash ,NetChangeinCash,2321.18,,,2021,Annual
Cash Interest Paid ,CashInterestPaid,195.78,,,2021,Annual
Cash Taxes Paid ,CashTaxesPaid,5425.97,,,2021,Annual
period Length ,periodLength,12,,,2021,Annual
period Type ,periodType,Months,,,2021,Annual
