displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Net Income/ Starting Line ,NetIncome/StartingLine,24071.32,,,2020,Annual
Depreciation/ Depletion ,Depreciation/Depletion,3450.83,,,2020,Annual
Non- Cash Items ,Non-CashItems,1158.14,,,2020,Annual
Changesin Working Capital ,ChangesinWorkingCapital,-23703.05,,,2020,Annual
Cashfrom Operating Activities ,CashfromOperatingActivities,4977.24,,,2020,Annual
Capital Expenditures ,CapitalExpenditures,-5620.27,,,2020,Annual
Other Investing Cash Flow Items Total ,OtherInvestingCashFlowItemsTotal,6653.11,,,2020,Annual
Cashfrom Investing Activities ,CashfromInvestingActivities,1032.84,,,2020,Annual
Financing Cash Flow Items ,FinancingCashFlowItems,-2350.71,,,2020,Annual
Total Cash Dividends Paid ,TotalCashDividendsPaid,-7393.88,,,2020,Annual
Issuance( Retirement)of Debt Net ,Issuance(Retirement)ofDebtNet,4953.72,,,2020,Annual
Cashfrom Financing Activities ,CashfromFinancingActivities,-4790.87,,,2020,Annual
Net Changein Cash ,NetChangeinCash,1219.21,,,2020,Annual
Cash Interest Paid ,CashInterestPaid,68.63,,,2020,Annual
Cash Taxes Paid ,CashTaxesPaid,5415.03,,,2020,Annual
period Length ,periodLength,12,,,2020,Annual
period Type ,periodType,Months,,,2020,Annual
