displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Net Income/ Starting Line ,NetIncome/StartingLine,3525.75,,,2025,Annual
Depreciation/ Depletion ,Depreciation/Depletion,532.27,,,2025,Annual
Non- Cash Items ,Non-CashItems,381.24,,,2025,Annual
Changesin Working Capital ,ChangesinWorkingCapital,13838.53,,,2025,Annual
Cashfrom Operating Activities ,CashfromOperatingActivities,18277.79,,,2025,Annual
Capital Expenditures ,CapitalExpenditures,-730.99,,,2025,Annual
Other Investing Cash Flow Items Total ,OtherInvestingCashFlowItemsTotal,22.41,,,2025,Annual
Cashfrom Investing Activities ,CashfromInvestingActivities,-708.58,,,2025,Annual
Total Cash Dividends Paid ,TotalCashDividendsPaid,-1284.90,,,2025,Annual
Issuance( Retirement)of Stock Net ,Issuance(Retirement)ofStockNet,68.26,,,2025,Annual
Issuance( Retirement)of Debt Net ,Issuance(Retirement)ofDebtNet,6092.14,,,2025,Annual
Cashfrom Financing Activities ,CashfromFinancingActivities,4875.50,,,2025,Annual
Foreign Exchange Effects ,ForeignExchangeEffects,23.37,,,2025,Annual
Net Changein Cash ,NetChangeinCash,22468.08,,,2025,Annual
Cash Taxes Paid ,CashTaxesPaid,2948.71,,,2025,Annual
period Length ,periodLength,12,,,2025,Annual
period Type ,periodType,Months,,,2025,Annual
