displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Net Income/ Starting Line ,NetIncome/StartingLine,6432.82,,,2022,Annual
Depreciation/ Depletion ,Depreciation/Depletion,352.02,,,2022,Annual
Non- Cash Items ,Non-CashItems,756.10,,,2022,Annual
Changesin Working Capital ,ChangesinWorkingCapital,9131.25,,,2022,Annual
Cashfrom Operating Activities ,CashfromOperatingActivities,16672.19,,,2022,Annual
Capital Expenditures ,CapitalExpenditures,-414.30,,,2022,Annual
Other Investing Cash Flow Items Total ,OtherInvestingCashFlowItemsTotal,8.14,,,2022,Annual
Cashfrom Investing Activities ,CashfromInvestingActivities,-406.16,,,2022,Annual
Financing Cash Flow Items ,FinancingCashFlowItems,2800.00,,,2022,Annual
Total Cash Dividends Paid ,TotalCashDividendsPaid,-386.99,,,2022,Annual
Issuance( Retirement)of Stock Net ,Issuance(Retirement)ofStockNet,84.43,,,2022,Annual
Issuance( Retirement)of Debt Net ,Issuance(Retirement)ofDebtNet,-6799.59,,,2022,Annual
Cashfrom Financing Activities ,CashfromFinancingActivities,-4302.15,,,2022,Annual
Foreign Exchange Effects ,ForeignExchangeEffects,10.95,,,2022,Annual
Net Changein Cash ,NetChangeinCash,11974.82,,,2022,Annual
Cash Taxes Paid ,CashTaxesPaid,2187.69,,,2022,Annual
period Length ,periodLength,12,,,2022,Annual
period Type ,periodType,Months,,,2022,Annual
