displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Net Income/ Starting Line ,NetIncome/StartingLine,4979.96,,,2019,Annual
Depreciation/ Depletion ,Depreciation/Depletion,228.85,,,2019,Annual
Non- Cash Items ,Non-CashItems,469.62,,,2019,Annual
Changesin Working Capital ,ChangesinWorkingCapital,-12067.38,,,2019,Annual
Cashfrom Operating Activities ,CashfromOperatingActivities,-6388.95,,,2019,Annual
Capital Expenditures ,CapitalExpenditures,-643.46,,,2019,Annual
Other Investing Cash Flow Items Total ,OtherInvestingCashFlowItemsTotal,5.53,,,2019,Annual
Cashfrom Investing Activities ,CashfromInvestingActivities,-637.94,,,2019,Annual
Total Cash Dividends Paid ,TotalCashDividendsPaid,-542.94,,,2019,Annual
Issuance( Retirement)of Stock Net ,Issuance(Retirement)ofStockNet,100.54,,,2019,Annual
Issuance( Retirement)of Debt Net ,Issuance(Retirement)ofDebtNet,9032.04,,,2019,Annual
Cashfrom Financing Activities ,CashfromFinancingActivities,8589.65,,,2019,Annual
Foreign Exchange Effects ,ForeignExchangeEffects,4.76,,,2019,Annual
Net Changein Cash ,NetChangeinCash,1567.52,,,2019,Annual
Cash Taxes Paid ,CashTaxesPaid,2324.45,,,2019,Annual
period Length ,periodLength,12,,,2019,Annual
period Type ,periodType,Months,,,2019,Annual
