displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Cash ,Cash,5532.08,,,2021,Annual
Short Term Investments ,ShortTermInvestments,7218.89,,,2021,Annual
Cashand Short Term Investments ,CashandShortTermInvestments,12750.97,,,2021,Annual
Accounts Receivable- Trade Net ,AccountsReceivable-TradeNet,9570.17,,,2021,Annual
Total Receivables Net ,TotalReceivablesNet,10884.98,,,2021,Annual
Total Inventory ,TotalInventory,33276.38,,,2021,Annual
Other Current Assets Total ,OtherCurrentAssetsTotal,3299.57,,,2021,Annual
Total Current Assets ,TotalCurrentAssets,60211.90,,,2021,Annual
Property/ Plant/ Equipment Total- Gross ,Property/Plant/EquipmentTotal-Gross,206479.59,,,2021,Annual
Accumulated Depreciation Total ,AccumulatedDepreciationTotal,-78025.14,,,2021,Annual
Property/ Plant/ Equipment Total- Net ,Property/Plant/EquipmentTotal-Net,146583.19,,,2021,Annual
Goodwill Net ,GoodwillNet,4344.69,,,2021,Annual
Intangibles Net ,IntangiblesNet,3854.70,,,2021,Annual
Long Term Investments ,LongTermInvestments,3463.04,,,2021,Annual
Note Receivable- Long Term ,NoteReceivable-LongTerm,4674.63,,,2021,Annual
Other Long Term Assets Total ,OtherLongTermAssetsTotal,22355.06,,,2021,Annual
Total Assets ,TotalAssets,245487.21,,,2021,Annual
Accounts Payable ,AccountsPayable,25967.49,,,2021,Annual
Accrued Expenses ,AccruedExpenses,1108.09,,,2021,Annual
Notes Payable/ Short Term Debt ,NotesPayable/ShortTermDebt,1.00,,,2021,Annual
Current Portof LT Debt/ Capital Leases ,CurrentPortofLTDebt/CapitalLeases,16091.62,,,2021,Annual
Other Currentliabilities Total ,OtherCurrentliabilitiesTotal,27698.93,,,2021,Annual
Total Current Liabilities ,TotalCurrentLiabilities,70867.13,,,2021,Annual
Long Term Debt ,LongTermDebt,65698.01,,,2021,Annual
Capital Lease Obligations ,CapitalLeaseObligations,6710.78,,,2021,Annual
Total Long Term Debt ,TotalLongTermDebt,72408.79,,,2021,Annual
Total Debt ,TotalDebt,88501.41,,,2021,Annual
Deferred Income Tax ,DeferredIncomeTax,9241.42,,,2021,Annual
Minority Interest ,MinorityInterest,3269.68,,,2021,Annual
Other Liabilities Total ,OtherLiabilitiesTotal,15461.42,,,2021,Annual
Total Liabilities ,TotalLiabilities,171248.44,,,2021,Annual
Common Stock Total ,CommonStockTotal,1197.41,,,2021,Annual
Additional Paid- In Capital ,AdditionalPaid-InCapital,30966.58,,,2021,Annual
Retained Earnings( Accumulated Deficit) ,RetainedEarnings(AccumulatedDeficit),33126.82,,,2021,Annual
Unrealized Gain( Loss) ,UnrealizedGain(Loss),306.60,,,2021,Annual
Other Equity Total ,OtherEquityTotal,8641.36,,,2021,Annual
Total Equity ,TotalEquity,74238.77,,,2021,Annual
Total Liabilities Shareholders' Equity ,TotalLiabilitiesShareholders'Equity,245487.21,,,2021,Annual
Total Common Shares Outstanding ,TotalCommonSharesOutstanding,1202.95,,,2021,Annual
Tangible Book Valueper Share Common Eq ,TangibleBookValueperShareCommonEq,54.90,,,2021,Annual
period Length ,periodLength,0.00,,,2021,Annual
