displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Cash ,Cash,7541.96,,,2020,Annual
Short Term Investments ,ShortTermInvestments,3431.87,,,2020,Annual
Cashand Short Term Investments ,CashandShortTermInvestments,10973.83,,,2020,Annual
Accounts Receivable- Trade Net ,AccountsReceivable-TradeNet,7918.84,,,2020,Annual
Total Receivables Net ,TotalReceivablesNet,10219.90,,,2020,Annual
Total Inventory ,TotalInventory,31068.72,,,2020,Annual
Prepaid Expenses ,PrepaidExpenses,0.00,,,2020,Annual
Other Current Assets Total ,OtherCurrentAssetsTotal,6470.27,,,2020,Annual
Total Current Assets ,TotalCurrentAssets,58732.72,,,2020,Annual
Property/ Plant/ Equipment Total- Gross ,Property/Plant/EquipmentTotal-Gross,190755.20,,,2020,Annual
Accumulated Depreciation Total ,AccumulatedDepreciationTotal,-62701.44,,,2020,Annual
Property/ Plant/ Equipment Total- Net ,Property/Plant/EquipmentTotal-Net,146915.82,,,2020,Annual
Goodwill Net ,GoodwillNet,4054.53,,,2020,Annual
Intangibles Net ,IntangiblesNet,3077.14,,,2020,Annual
Long Term Investments ,LongTermInvestments,2853.31,,,2020,Annual
Note Receivable- Long Term ,NoteReceivable-LongTerm,5381.05,,,2020,Annual
Other Long Term Assets Total ,OtherLongTermAssetsTotal,29404.88,,,2020,Annual
Total Assets ,TotalAssets,250419.45,,,2020,Annual
Accounts Payable ,AccountsPayable,21380.85,,,2020,Annual
Accrued Expenses ,AccruedExpenses,920.19,,,2020,Annual
Notes Payable/ Short Term Debt ,NotesPayable/ShortTermDebt,3014.60,,,2020,Annual
Current Portof LT Debt/ Capital Leases ,CurrentPortofLTDebt/CapitalLeases,19208.63,,,2020,Annual
Other Currentliabilities Total ,OtherCurrentliabilitiesTotal,17136.64,,,2020,Annual
Total Current Liabilities ,TotalCurrentLiabilities,61660.91,,,2020,Annual
Long Term Debt ,LongTermDebt,88208.45,,,2020,Annual
Capital Lease Obligations ,CapitalLeaseObligations,5896.52,,,2020,Annual
Total Long Term Debt ,TotalLongTermDebt,94104.97,,,2020,Annual
Total Debt ,TotalDebt,116328.20,,,2020,Annual
Deferred Income Tax ,DeferredIncomeTax,9261.38,,,2020,Annual
Minority Interest ,MinorityInterest,2586.60,,,2020,Annual
Other Liabilities Total ,OtherLiabilitiesTotal,9229.29,,,2020,Annual
Total Liabilities ,TotalLiabilities,176843.15,,,2020,Annual
Common Stock Total ,CommonStockTotal,1144.75,,,2020,Annual
Additional Paid- In Capital ,AdditionalPaid-InCapital,27778.32,,,2020,Annual
Retained Earnings( Accumulated Deficit) ,RetainedEarnings(AccumulatedDeficit),34762.32,,,2020,Annual
Unrealized Gain( Loss) ,UnrealizedGain(Loss),-173.31,,,2020,Annual
Other Equity Total ,OtherEquityTotal,10064.22,,,2020,Annual
Total Equity ,TotalEquity,73576.30,,,2020,Annual
Total Liabilities Shareholders' Equity ,TotalLiabilitiesShareholders'Equity,250419.45,,,2020,Annual
Total Common Shares Outstanding ,TotalCommonSharesOutstanding,1202.95,,,2020,Annual
Tangible Book Valueper Share Common Eq ,TangibleBookValueperShareCommonEq,55.23,,,2020,Annual
period Length ,periodLength,0.00,,,2020,Annual
