displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Revenue ,Revenue,55311.88,,,2024,Interim
Total Revenue ,TotalRevenue,55311.88,,,2024,Interim
Costof Revenue Total ,CostofRevenueTotal,22446.51,,,2024,Interim
Gross Profit ,GrossProfit,32865.37,,,2024,Interim
Selling/ General/ Admin Expenses Total ,Selling/General/AdminExpensesTotal,6527.07,,,2024,Interim
Depreciation/ Amortization ,Depreciation/Amortization,2422.04,,,2024,Interim
Unusual Expense( Income) ,UnusualExpense(Income),336.80,,,2024,Interim
Other Operating Expenses Total ,OtherOperatingExpensesTotal,20074.73,,,2024,Interim
Total Operating Expense ,TotalOperatingExpense,51807.15,,,2024,Interim
Operating Income ,OperatingIncome,3504.73,,,2024,Interim
Interest Inc( Exp) Net- Non- Op Total ,InterestInc(Exp)Net-Non-OpTotal,-1804.71,,,2024,Interim
Other Net ,OtherNet,227.89,,,2024,Interim
Net Income Before Taxes ,NetIncomeBeforeTaxes,1927.91,,,2024,Interim
Provisionfor Income Taxes ,ProvisionforIncomeTaxes,1405.77,,,2024,Interim
Net Income After Taxes ,NetIncomeAfterTaxes,522.14,,,2024,Interim
Minority Interest ,MinorityInterest,-8.77,,,2024,Interim
Net Income Before Extra Items ,NetIncomeBeforeExtraItems,513.37,,,2024,Interim
Net Income ,NetIncome,513.37,,,2024,Interim
Income Availableto Com Excl Extra Ord ,IncomeAvailabletoComExclExtraOrd,513.37,,,2024,Interim
Income Availableto Com Incl Extra Ord ,IncomeAvailabletoComInclExtraOrd,513.37,,,2024,Interim
Diluted Net Income ,DilutedNetIncome,513.37,,,2024,Interim
Diluted Weighted Average Shares ,DilutedWeightedAverageShares,1222.31,,,2024,Interim
Diluted EPS Excluding Extra Ord Items ,DilutedEPSExcludingExtraOrdItems,0.42,,,2024,Interim
DPS- Common Stock Primary Issue ,DPS-CommonStockPrimaryIssue,0.00,,,2024,Interim
Diluted Normalized EPS ,DilutedNormalizedEPS,0.60,,,2024,Interim
period Length ,periodLength,3,,,2024,Interim
period Type ,periodType,Months,,,2024,Interim
