displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Revenue ,Revenue,243352.69,,,2023,Annual
Total Revenue ,TotalRevenue,243352.69,,,2023,Annual
Costof Revenue Total ,CostofRevenueTotal,151164.09,,,2023,Annual
Gross Profit ,GrossProfit,92188.60,,,2023,Annual
Selling/ General/ Admin Expenses Total ,Selling/General/AdminExpensesTotal,56129.81,,,2023,Annual
Depreciation/ Amortization ,Depreciation/Amortization,9342.27,,,2023,Annual
Unusual Expense( Income) ,UnusualExpense(Income),-82.27,,,2023,Annual
Other Operating Expenses Total ,OtherOperatingExpensesTotal,2093.75,,,2023,Annual
Total Operating Expense ,TotalOperatingExpense,218647.65,,,2023,Annual
Operating Income ,OperatingIncome,24705.04,,,2023,Annual
Interest Inc( Exp) Net- Non- Op Total ,InterestInc(Exp)Net-Non-OpTotal,-6565.50,,,2023,Annual
Gain( Loss)on Saleof Assets ,Gain(Loss)onSaleofAssets,-43.57,,,2023,Annual
Other Net ,OtherNet,139.15,,,2023,Annual
Net Income Before Taxes ,NetIncomeBeforeTaxes,18235.12,,,2023,Annual
Provisionfor Income Taxes ,ProvisionforIncomeTaxes,10159.77,,,2023,Annual
Net Income After Taxes ,NetIncomeAfterTaxes,8075.35,,,2023,Annual
Minority Interest ,MinorityInterest,685.05,,,2023,Annual
Net Income Before Extra Items ,NetIncomeBeforeExtraItems,8760.40,,,2023,Annual
Net Income ,NetIncome,8760.40,,,2023,Annual
Total Adjustmentsto Net Income ,TotalAdjustmentstoNetIncome,0.00,,,2023,Annual
Income Availableto Com Excl Extra Ord ,IncomeAvailabletoComExclExtraOrd,8760.40,,,2023,Annual
Income Availableto Com Incl Extra Ord ,IncomeAvailabletoComInclExtraOrd,8760.40,,,2023,Annual
Diluted Net Income ,DilutedNetIncome,8760.40,,,2023,Annual
Diluted Weighted Average Shares ,DilutedWeightedAverageShares,1221.38,,,2023,Annual
Diluted EPS Excluding Extra Ord Items ,DilutedEPSExcludingExtraOrdItems,7.17,,,2023,Annual
DPS- Common Stock Primary Issue ,DPS-CommonStockPrimaryIssue,3.60,,,2023,Annual
Diluted Normalized EPS ,DilutedNormalizedEPS,7.16,,,2023,Annual
period Length ,periodLength,12,,,2023,Annual
period Type ,periodType,Months,,,2023,Annual
