displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Cash ,Cash,12129.90,,,2023,Annual
Short Term Investments ,ShortTermInvestments,3630.06,,,2023,Annual
Cashand Short Term Investments ,CashandShortTermInvestments,15759.96,,,2023,Annual
Accounts Receivable- Trade Net ,AccountsReceivable-TradeNet,8292.15,,,2023,Annual
Total Receivables Net ,TotalReceivablesNet,12080.86,,,2023,Annual
Total Inventory ,TotalInventory,54415.33,,,2023,Annual
Other Current Assets Total ,OtherCurrentAssetsTotal,4409.39,,,2023,Annual
Total Current Assets ,TotalCurrentAssets,86665.54,,,2023,Annual
Property/ Plant/ Equipment Total- Gross ,Property/Plant/EquipmentTotal-Gross,217438.59,,,2023,Annual
Accumulated Depreciation Total ,AccumulatedDepreciationTotal,-89519.33,,,2023,Annual
Property/ Plant/ Equipment Total- Net ,Property/Plant/EquipmentTotal-Net,158227.16,,,2023,Annual
Goodwill Net ,GoodwillNet,5601.65,,,2023,Annual
Intangibles Net ,IntangiblesNet,14005.67,,,2023,Annual
Long Term Investments ,LongTermInvestments,4780.25,,,2023,Annual
Note Receivable- Long Term ,NoteReceivable-LongTerm,8122.10,,,2023,Annual
Other Long Term Assets Total ,OtherLongTermAssetsTotal,10619.37,,,2023,Annual
Total Assets ,TotalAssets,288021.74,,,2023,Annual
Accounts Payable ,AccountsPayable,37832.54,,,2023,Annual
Accrued Expenses ,AccruedExpenses,1277.76,,,2023,Annual
Notes Payable/ Short Term Debt ,NotesPayable/ShortTermDebt,0.00,,,2023,Annual
Current Portof LT Debt/ Capital Leases ,CurrentPortofLTDebt/CapitalLeases,27635.64,,,2023,Annual
Other Currentliabilities Total ,OtherCurrentliabilitiesTotal,30549.19,,,2023,Annual
Total Current Liabilities ,TotalCurrentLiabilities,97295.13,,,2023,Annual
Long Term Debt ,LongTermDebt,51446.33,,,2023,Annual
Capital Lease Obligations ,CapitalLeaseObligations,5811.08,,,2023,Annual
Total Long Term Debt ,TotalLongTermDebt,57257.41,,,2023,Annual
Total Debt ,TotalDebt,84893.05,,,2023,Annual
Deferred Income Tax ,DeferredIncomeTax,14115.64,,,2023,Annual
Minority Interest ,MinorityInterest,2093.11,,,2023,Annual
Other Liabilities Total ,OtherLiabilitiesTotal,14178.35,,,2023,Annual
Total Liabilities ,TotalLiabilities,184939.64,,,2023,Annual
Common Stock Total ,CommonStockTotal,1220.99,,,2023,Annual
Additional Paid- In Capital ,AdditionalPaid-InCapital,31288.33,,,2023,Annual
Retained Earnings( Accumulated Deficit) ,RetainedEarnings(AccumulatedDeficit),65348.27,,,2023,Annual
Unrealized Gain( Loss) ,UnrealizedGain(Loss),713.57,,,2023,Annual
Other Equity Total ,OtherEquityTotal,4510.94,,,2023,Annual
Total Equity ,TotalEquity,103082.10,,,2023,Annual
Total Liabilities Shareholders' Equity ,TotalLiabilitiesShareholders'Equity,288021.74,,,2023,Annual
Total Common Shares Outstanding ,TotalCommonSharesOutstanding,1220.99,,,2023,Annual
Tangible Book Valueper Share Common Eq ,TangibleBookValueperShareCommonEq,68.37,,,2023,Annual
period Length ,periodLength,0.00,,,2023,Annual
