displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Net Income/ Starting Line ,NetIncome/StartingLine,-1380.44,,,2020,Annual
Depreciation/ Depletion ,Depreciation/Depletion,8707.67,,,2020,Annual
Non- Cash Items ,Non-CashItems,10751.20,,,2020,Annual
Changesin Working Capital ,ChangesinWorkingCapital,2090.29,,,2020,Annual
Cashfrom Operating Activities ,CashfromOperatingActivities,20168.72,,,2020,Annual
Capital Expenditures ,CapitalExpenditures,-10398,,,2020,Annual
Other Investing Cash Flow Items Total ,OtherInvestingCashFlowItemsTotal,-4132.35,,,2020,Annual
Cashfrom Investing Activities ,CashfromInvestingActivities,-14530.35,,,2020,Annual
Financing Cash Flow Items ,FinancingCashFlowItems,-7982.91,,,2020,Annual
Total Cash Dividends Paid ,TotalCashDividendsPaid,-1506.55,,,2020,Annual
Issuance( Retirement)of Stock Net ,Issuance(Retirement)ofStockNet,187.53,,,2020,Annual
Issuance( Retirement)of Debt Net ,Issuance(Retirement)ofDebtNet,7607.31,,,2020,Annual
Cashfrom Financing Activities ,CashfromFinancingActivities,-1694.62,,,2020,Annual
Foreign Exchange Effects ,ForeignExchangeEffects,518.29,,,2020,Annual
Net Changein Cash ,NetChangeinCash,4462.04,,,2020,Annual
Cash Interest Paid ,CashInterestPaid,7419.26,,,2020,Annual
Cash Taxes Paid ,CashTaxesPaid,2105.91,,,2020,Annual
period Length ,periodLength,12,,,2020,Annual
period Type ,periodType,Months,,,2020,Annual
