displayName,key,value,qoQComp,yqoQComp,FiscalYear,Type
Net Income/ Starting Line ,NetIncome/StartingLine,5103.07,,,2025,Annual
Depreciation/ Depletion ,Depreciation/Depletion,1026.34,,,2025,Annual
Non- Cash Items ,Non-CashItems,260.25,,,2025,Annual
Changesin Working Capital ,ChangesinWorkingCapital,-1965.70,,,2025,Annual
Cashfrom Operating Activities ,CashfromOperatingActivities,4423.96,,,2025,Annual
Capital Expenditures ,CapitalExpenditures,-1830.07,,,2025,Annual
Other Investing Cash Flow Items Total ,OtherInvestingCashFlowItemsTotal,955.95,,,2025,Annual
Cashfrom Investing Activities ,CashfromInvestingActivities,-874.12,,,2025,Annual
Financing Cash Flow Items ,FinancingCashFlowItems,-43.10,,,2025,Annual
Total Cash Dividends Paid ,TotalCashDividendsPaid,-3140.21,,,2025,Annual
Issuance( Retirement)of Stock Net ,Issuance(Retirement)ofStockNet,-36.92,,,2025,Annual
Issuance( Retirement)of Debt Net ,Issuance(Retirement)ofDebtNet,-532.35,,,2025,Annual
Cashfrom Financing Activities ,CashfromFinancingActivities,-3752.58,,,2025,Annual
Foreign Exchange Effects ,ForeignExchangeEffects,-66.79,,,2025,Annual
Net Changein Cash ,NetChangeinCash,-269.53,,,2025,Annual
Cash Interest Paid ,CashInterestPaid,203.19,,,2025,Annual
Cash Taxes Paid ,CashTaxesPaid,1395.52,,,2025,Annual
period Length ,periodLength,12,,,2025,Annual
period Type ,periodType,Months,,,2025,Annual
