id,text,created_at,retweet_count,reply_count,like_count,quote_count,view_count,lang,username,author_name,url
1925579259256373445,"The company reported highest-ever quarterly consolidated Revenue and EBITDA at ₹44,267 Cr., up 17% YoY and ₹6,548 Cr., up 6% YoY respectively.

https://t.co/Z2cj0B7PHe https://t.co/zN2tojeWVT",Thu May 22 15:47:25 +0000 2025,1,8,7,0,336,en,GrasimInd,Grasim Industries,https://x.com/GrasimInd/status/1925579259256373445
1888975308834873849,"Grasim Industries Limited today announced its financial results for the quarter ended 31st December 2024 (#Q3FY25). Consolidated revenue stood at ₹34,793 Cr., up by 9% YoY, driven by all-round growth across key businesses. 
Read more : https://t.co/5H9C3ufWVu https://t.co/TvXFCcVK6M",Mon Feb 10 15:36:23 +0000 2025,1,0,8,0,315,en,GrasimInd,Grasim Industries,https://x.com/GrasimInd/status/1888975308834873849
1857089452931194966,"Grasim Industries Limited today announced its financial results for the quarter ended 30th September 2024 (#Q2FY25). Consolidated revenue stood at ₹33,563 Cr
Visit : https://t.co/8nfH1DrpoT https://t.co/uCPuJkZ9Ju",Thu Nov 14 15:53:23 +0000 2024,1,1,5,0,434,en,GrasimInd,Grasim Industries,https://x.com/GrasimInd/status/1857089452931194966
1821850785908473940,"Grasim Industries Limited today announced its Financial Results for the quarter ended 30th June 2024. #Q1FY25

Consolidated revenue stood at ₹33,861 Cr., up by 9% YoY

#pressrelease 

https://t.co/fR0Zm0FN1R https://t.co/V1YbuUyAD5",Fri Aug 09 10:07:30 +0000 2024,0,1,3,0,469,en,GrasimInd,Grasim Industries,https://x.com/GrasimInd/status/1821850785908473940
1788813145844097210,"A meeting of the Board of Directors of Grasim Industries Limited will be held on Wednesday, 22nd May 2024
#results #fy24 https://t.co/ZEikWqurNq",Fri May 10 06:07:43 +0000 2024,0,0,3,0,554,en,GrasimInd,Grasim Industries,https://x.com/GrasimInd/status/1788813145844097210
1755762162604110131,"#Q3FY24

Grasim Industries Limited has reported strong financial results for the quarter and 9 months ended 31st December 2023. Consolidated Revenue is up by 12% YoY to ₹31,965 Cr. driven by the performance of key subsidiaries 
Read more : https://t.co/ZvwpsVVmyO",Fri Feb 09 01:14:54 +0000 2024,1,0,5,0,487,en,GrasimInd,Grasim Industries,https://x.com/GrasimInd/status/1755762162604110131
1724089071092240415,"Grasim Industries Limited today announced its financial results for the quarter and half year ended 30th September 2023. Consolidated Revenue is up by 10% YoY to ₹30,221 Cr. driven by the performance of key subsidiaries #Q2FY24
https://t.co/AlploIN1r3",Mon Nov 13 15:37:21 +0000 2023,0,0,6,0,551,en,GrasimInd,Grasim Industries,https://x.com/GrasimInd/status/1724089071092240415
1680832285011070980,"A meeting of the Board of Directors of Grasim Industries Limited will be held on Thursday, 10th August 2023, inter-alia, to consider and approve the unaudited financial results of the Company for the quarter ended 30th June 2023. #Q1FY24 https://t.co/HNeepJmdmh",Mon Jul 17 06:50:19 +0000 2023,0,1,4,0,684,en,GrasimInd,Grasim Industries,https://x.com/GrasimInd/status/1680832285011070980
1660620687407722496,"A meeting of the Board of Directors of Grasim Industries Ltd will be held on Friday, 26th May 2023, inter-alia, to consider and approve the Standalone and Consolidated Audited Financial Results of the Company for the quarter / financial year ended 31st March 2023 
#q4fy23 #fy23 https://t.co/Zhx9q7XZA9",Mon May 22 12:16:39 +0000 2023,0,1,2,0,401,en,GrasimInd,Grasim Industries,https://x.com/GrasimInd/status/1660620687407722496
1649758068304142336,"Sustainability is a way of life at Grasim's #BirlaCellulose.  From responsible wood sourcing  to delivering lasting social value, we straddle the people, planet, profit verticals with equal emphasis.
#WorldEarthDay #PulpAndFibre #Sustainability #Grasim #AdityaBirlaGroup https://t.co/2Vs3waovdx",Sat Apr 22 12:52:29 +0000 2023,1,0,8,0,403,en,GrasimInd,Grasim Industries,https://x.com/GrasimInd/status/1649758068304142336
