id,text,created_at,retweet_count,reply_count,like_count,quote_count,view_count,lang,username,author_name,url
1924729304560370064,"Mr. Mukul Maheshwari’s distinguished journey has spanned critical advancements in sustainable energy and lubricants research. His leadership has driven remarkable results in IndianOil’s advanced sustainable endeavours including Hydrogen production and Biodiesel. We extend our best wishes for his continued success in journey ahead.
#IndianOil #ForeverAnIOCian",Tue May 20 07:30:00 +0000 2025,1,4,15,0,937,en,IndianOilcl,Indian Oil Corp Ltd,https://x.com/IndianOilcl/status/1924729304560370064
1883911815761101135,"At the end of the third quarter of FY 2024-25, we have set new benchmarks in #OperationalExcellence, powered by our #IndianOil family and the trust of our stakeholders. #IndianOilHighlights #Q3Results https://t.co/5ItiVsCPOY",Mon Jan 27 16:15:52 +0000 2025,10,2,33,0,1661,en,IndianOilcl,Indian Oil Corp Ltd,https://x.com/IndianOilcl/status/1883911815761101135
1820441633286234117,"Immensely proud of our amazing gal trio, IOCian @manikabatra_TT , @SreejaAkula31 and IOCian Archana Kamath on smashing their way to the #TableTennis Quarter-Finals at #Paris2024! 

What a fabulous win for #TeamIndia in Women's Team Round of 16 against Romania by 3 - 2!

Go gals, India is rooting for you! 

#IndiaAtParis2024 
#Cheer4Bharat 
#IndianOilSportstar
#IndiaShines 
#TheRoadToGlory 
#FuelingTheChampionships",Mon Aug 05 12:48:02 +0000 2024,5,3,19,0,1721,en,IndianOilcl,Indian Oil Corp Ltd,https://x.com/IndianOilcl/status/1820441633286234117
1819435889786781749,"So proud of our IOCian the SENsational Lakshya for creating history and storming into the Semi-Finals @Paris2024!

1st #Indian male shuttler to smash this breakthrough with an awe-inspiring performance in the Quarter Finals 💪

In a display of sheer brilliance, he conquered Chou Tien Chen, with an impressive score of 19-21, 21-15, 21-12.

@lakshya_sen , We are rooting for your incredible ascent! 

India's heart swells with immense joy & pride! 🇮🇳

#IndiaAtParis2024
#Cheer4Bharat
#IndiaShines #TheRoadToGlory #FuelingTheChampionships #IndianOilSportstar #BadmintonHero",Fri Aug 02 18:11:34 +0000 2024,32,3,95,2,5310,en,IndianOilcl,Indian Oil Corp Ltd,https://x.com/IndianOilcl/status/1819435889786781749
1818500026999402850,"MAKING #INDIA PROUD! 

#IndianOilSpotstar Chirag-Satwik won their final group-stage match in the Men's #Badminton Doubles at #Paris2024 with a convincing 2-0 win, sailing to #quarter-finals! 

Heartiest congratulations to the dynamic duo on this remarkable feat!

Root for them as they strive for glory!

#IndiaAtParis2024
#Cheer4Bharat
#IndianOil
@Shettychirag04 @satwiksairaj",Wed Jul 31 04:12:47 +0000 2024,8,0,35,0,4032,en,IndianOilcl,Indian Oil Corp Ltd,https://x.com/IndianOilcl/status/1818500026999402850
1818296538529157184,"#IndianOil reports Revenue from Operations of ₹2,15,989 Crores and a Net Profit of ₹2,643 Crores for the first quarter of FY 2024-25. We remain steadfast in our commitment to fueling India’s growth and continuously enhancing our performance. #EnergyOfIndia #QuarterlyResults #Q1 https://t.co/CJF6wneyqo",Tue Jul 30 14:44:11 +0000 2024,13,3,65,0,3665,en,IndianOilcl,Indian Oil Corp Ltd,https://x.com/IndianOilcl/status/1818296538529157184
1817235033523880062,"Olympics update!

BADMINTON MEN'S SINGLES GROUP STAGE Results 
@lakshya_sen triumphs over Guatemala's Kevin Cordon 21-8, 22-20 in his first #ParisOlympics2024 match!

What'n incredible start! 

 #RiseWithPassion #FuelingChampionship
#IndianOilSportstar
#IndiaAtParis
#GloryIsOurs",Sat Jul 27 16:26:09 +0000 2024,5,1,19,0,1894,en,IndianOilcl,Indian Oil Corp Ltd,https://x.com/IndianOilcl/status/1817235033523880062
1750111456606261570,"#IndianOil reports a robust Q3 results in FY 2023-24 with a Revenue from Operations of ₹2,23,012 crores and a Net Profit of ₹8,063 crores. Our strong sustained performance reiterates our resolve to fuel India's ascendant economy. 
#QuarterlyResults
#EnergyOfIndia https://t.co/ErBxqFqs3b",Wed Jan 24 11:01:01 +0000 2024,17,1,49,1,2721,en,IndianOilcl,Indian Oil Corp Ltd,https://x.com/IndianOilcl/status/1750111456606261570
1728025931330245110,"Breathing exercises are not only beneficial in maintaining fitness, but also help build resistance against toxins. Adopt this tip by IndianOil Rhino in your routine and witness good results.#GreenForTheWin https://t.co/dLVLVfWhKp",Fri Nov 24 12:21:01 +0000 2023,6,0,17,0,1605,en,IndianOilcl,Indian Oil Corp Ltd,https://x.com/IndianOilcl/status/1728025931330245110
1719319048947912994,"With a record Standalone Net Profit of ₹12,967 crore in Q2 (FY 2023-24) &amp; the highest ever half yearly profit of ₹26,718 crore, #IndianOil reaffirms our commitment to powering India's economic ascent. #Performance #Growth #QuarterlyResults #EnergyOfIndia https://t.co/O2GrUWor3Z",Tue Oct 31 11:42:59 +0000 2023,37,7,124,0,9278,en,IndianOilcl,Indian Oil Corp Ltd,https://x.com/IndianOilcl/status/1719319048947912994
1684911602082979842,"#IndianOil's Q1 (FY 2023-24) underscores the exceptional performance with a Standalone Net Profit of ₹13,750 crore, reiterating our unwavering commitment to fueling India's growth. #Resilience #Growth #FY2024 #EnergyOfIndia https://t.co/8HOo9gpq7r",Fri Jul 28 13:00:04 +0000 2023,54,13,223,2,57371,en,IndianOilcl,Indian Oil Corp Ltd,https://x.com/IndianOilcl/status/1684911602082979842
1658474099075878915,"Thrilled to announce a record breaking year! #IndianOilFY23 results redefined excellence with highest ever revenue from operations, best ever sales volume &amp; record crude processed. We remain committed to fueling India's dreams &amp; powering the nation's progress.  #EnergyofIndia https://t.co/Evgg0soRgF",Tue May 16 14:06:52 +0000 2023,75,9,239,4,98462,en,IndianOilcl,Indian Oil Corp Ltd,https://x.com/IndianOilcl/status/1658474099075878915
1610087037348053001,"RT @alaric@ioc.exchange
#bornonthisday #asimov 

There is a cult of ignorance in the United States, and there has always been. The strain of anti-intellectualism has been a constant thread winding its way through our political and cultural life, nurtured by the false (1/2)",Tue Jan 03 01:33:58 +0000 2023,0,1,0,0,16,en,MikeMathia,AceOfBased🌪 MikeMathia.com📡,https://x.com/MikeMathia/status/1610087037348053001
973092421805445121,"RT siri_urz ""craiu Or perhaps it is a real fake false flag 🤣""",Mon Mar 12 07:04:47 +0000 2018,0,0,0,0,0,en,ioc_feed,IOC Feed,https://x.com/ioc_feed/status/973092421805445121
973092419913863169,"RT siri_urz ""RT craiu: The Devil’s in the Rich Header. Analysis of the Rich header false flag: https://t.co/D8pmOzl5YC #TheSAS2018 #OlympicDestroyer""",Mon Mar 12 07:04:46 +0000 2018,0,0,0,0,0,en,ioc_feed,IOC Feed,https://x.com/ioc_feed/status/973092419913863169
973092417598623744,"RT siri_urz ""RT craiu: The #OlympicDestroyer wiper’s Rich header is forged to make it look like the Lazarus group. This is a subtle false flag the attackers hoped that the industry will find. #TheSAS2018 https://t.co/QaVDY9uyTo""",Mon Mar 12 07:04:46 +0000 2018,0,0,0,0,0,en,ioc_feed,IOC Feed,https://x.com/ioc_feed/status/973092417598623744
972744525092450305,"RT JAMESWT_MHT ""RT DanielGallagher: There are a few false positives, but I feel like I am on to something... 🤔 #BotDetection https://t.co/ieT97GNgOF""",Sun Mar 11 08:02:22 +0000 2018,0,0,0,0,0,en,ioc_feed,IOC Feed,https://x.com/ioc_feed/status/972744525092450305
