displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Revenue ,Revenue,29255.32,,,2020,Annual
Total Revenue ,TotalRevenue,29255.32,,,2020,Annual
Costof Revenue Total ,CostofRevenueTotal,19972.94,,,2020,Annual
Gross Profit ,GrossProfit,9282.38,,,2020,Annual
Selling/ General/ Admin Expenses Total ,Selling/General/AdminExpensesTotal,4085.30,,,2020,Annual
Depreciation/ Amortization ,Depreciation/Amortization,845.76,,,2020,Annual
Unusual Expense( Income) ,UnusualExpense(Income),-677.37,,,2020,Annual
Other Operating Expenses Total ,OtherOperatingExpensesTotal,1105.56,,,2020,Annual
Total Operating Expense ,TotalOperatingExpense,25332.19,,,2020,Annual
Operating Income ,OperatingIncome,3923.13,,,2020,Annual
Interest Inc( Exp) Net- Non- Op Total ,InterestInc(Exp)Net-Non-OpTotal,728.46,,,2020,Annual
Gain( Loss)on Saleof Assets ,Gain(Loss)onSaleofAssets,-8.29,,,2020,Annual
Other Net ,OtherNet,-32.22,,,2020,Annual
Net Income Before Taxes ,NetIncomeBeforeTaxes,4611.08,,,2020,Annual
Provisionfor Income Taxes ,ProvisionforIncomeTaxes,951.67,,,2020,Annual
Net Income After Taxes ,NetIncomeAfterTaxes,3659.41,,,2020,Annual
Minority Interest ,MinorityInterest,-21.30,,,2020,Annual
Net Income Before Extra Items ,NetIncomeBeforeExtraItems,3638.11,,,2020,Annual
Net Income ,NetIncome,3638.11,,,2020,Annual
Income Availableto Com Excl Extra Ord ,IncomeAvailabletoComExclExtraOrd,3638.11,,,2020,Annual
Income Availableto Com Incl Extra Ord ,IncomeAvailabletoComInclExtraOrd,3638.11,,,2020,Annual
Diluted Net Income ,DilutedNetIncome,3638.11,,,2020,Annual
Diluted Weighted Average Shares ,DilutedWeightedAverageShares,19.97,,,2020,Annual
Diluted EPS Excluding Extra Ord Items ,DilutedEPSExcludingExtraOrdItems,182.15,,,2020,Annual
DPS- Common Stock Primary Issue ,DPS-CommonStockPrimaryIssue,90.00,,,2020,Annual
Diluted Normalized EPS ,DilutedNormalizedEPS,155.56,,,2020,Annual
period Length ,periodLength,12,,,2020,Annual
period Type ,periodType,Months,,,2020,Annual
