displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Net Income/ Starting Line ,NetIncome/StartingLine,2936.05,,,2021,Annual
Depreciation/ Depletion ,Depreciation/Depletion,715.12,,,2021,Annual
Non- Cash Items ,Non-CashItems,502.34,,,2021,Annual
Changesin Working Capital ,ChangesinWorkingCapital,-43.06,,,2021,Annual
Cashfrom Operating Activities ,CashfromOperatingActivities,4110.45,,,2021,Annual
Capital Expenditures ,CapitalExpenditures,-581.02,,,2021,Annual
Other Investing Cash Flow Items Total ,OtherInvestingCashFlowItemsTotal,-1708.30,,,2021,Annual
Cashfrom Investing Activities ,CashfromInvestingActivities,-2289.32,,,2021,Annual
Financing Cash Flow Items ,FinancingCashFlowItems,-42.04,,,2021,Annual
Total Cash Dividends Paid ,TotalCashDividendsPaid,-1918.30,,,2021,Annual
Issuance( Retirement)of Stock Net ,Issuance(Retirement)ofStockNet,7.83,,,2021,Annual
Issuance( Retirement)of Debt Net ,Issuance(Retirement)ofDebtNet,100.69,,,2021,Annual
Cashfrom Financing Activities ,CashfromFinancingActivities,-1851.82,,,2021,Annual
Net Changein Cash ,NetChangeinCash,-30.69,,,2021,Annual
Cash Interest Paid ,CashInterestPaid,46.19,,,2021,Annual
Cash Taxes Paid ,CashTaxesPaid,980.78,,,2021,Annual
period Length ,periodLength,12,,,2021,Annual
period Type ,periodType,Months,,,2021,Annual
