displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Revenue ,Revenue,34158.38,,,2023,Annual
Total Revenue ,TotalRevenue,34158.38,,,2023,Annual
Costof Revenue Total ,CostofRevenueTotal,24060.64,,,2023,Annual
Gross Profit ,GrossProfit,10097.74,,,2023,Annual
Selling/ General/ Admin Expenses Total ,Selling/General/AdminExpensesTotal,4602.67,,,2023,Annual
Depreciation/ Amortization ,Depreciation/Amortization,697.39,,,2023,Annual
Other Operating Expenses Total ,OtherOperatingExpensesTotal,1349.12,,,2023,Annual
Total Operating Expense ,TotalOperatingExpense,30709.82,,,2023,Annual
Operating Income ,OperatingIncome,3448.56,,,2023,Annual
Interest Inc( Exp) Net- Non- Op Total ,InterestInc(Exp)Net-Non-OpTotal,436.49,,,2023,Annual
Gain( Loss)on Saleof Assets ,Gain(Loss)onSaleofAssets,0.73,,,2023,Annual
Other Net ,OtherNet,-22.16,,,2023,Annual
Net Income Before Taxes ,NetIncomeBeforeTaxes,3863.62,,,2023,Annual
Provisionfor Income Taxes ,ProvisionforIncomeTaxes,1063.72,,,2023,Annual
Net Income After Taxes ,NetIncomeAfterTaxes,2799.90,,,2023,Annual
Minority Interest ,MinorityInterest,10.06,,,2023,Annual
Net Income Before Extra Items ,NetIncomeBeforeExtraItems,2809.96,,,2023,Annual
Net Income ,NetIncome,2809.96,,,2023,Annual
Income Availableto Com Excl Extra Ord ,IncomeAvailabletoComExclExtraOrd,2809.96,,,2023,Annual
Income Availableto Com Incl Extra Ord ,IncomeAvailabletoComInclExtraOrd,2809.96,,,2023,Annual
Diluted Net Income ,DilutedNetIncome,2809.96,,,2023,Annual
Diluted Weighted Average Shares ,DilutedWeightedAverageShares,20.00,,,2023,Annual
Diluted EPS Excluding Extra Ord Items ,DilutedEPSExcludingExtraOrdItems,140.49,,,2023,Annual
DPS- Common Stock Primary Issue ,DPS-CommonStockPrimaryIssue,100.00,,,2023,Annual
Diluted Normalized EPS ,DilutedNormalizedEPS,140.46,,,2023,Annual
period Length ,periodLength,12,,,2023,Annual
period Type ,periodType,Months,,,2023,Annual
