displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Net Income/ Starting Line ,NetIncome/StartingLine,2329.05,,,2022,Annual
Depreciation/ Depletion ,Depreciation/Depletion,689.52,,,2022,Annual
Non- Cash Items ,Non-CashItems,537.68,,,2022,Annual
Changesin Working Capital ,ChangesinWorkingCapital,-1452.55,,,2022,Annual
Cashfrom Operating Activities ,CashfromOperatingActivities,2103.70,,,2022,Annual
Capital Expenditures ,CapitalExpenditures,-569.66,,,2022,Annual
Other Investing Cash Flow Items Total ,OtherInvestingCashFlowItemsTotal,347.69,,,2022,Annual
Cashfrom Investing Activities ,CashfromInvestingActivities,-221.97,,,2022,Annual
Financing Cash Flow Items ,FinancingCashFlowItems,-53.97,,,2022,Annual
Total Cash Dividends Paid ,TotalCashDividendsPaid,-1907.27,,,2022,Annual
Issuance( Retirement)of Stock Net ,Issuance(Retirement)ofStockNet,5.04,,,2022,Annual
Issuance( Retirement)of Debt Net ,Issuance(Retirement)ofDebtNet,-19.13,,,2022,Annual
Cashfrom Financing Activities ,CashfromFinancingActivities,-1975.33,,,2022,Annual
Net Changein Cash ,NetChangeinCash,-93.60,,,2022,Annual
Cash Interest Paid ,CashInterestPaid,52.85,,,2022,Annual
Cash Taxes Paid ,CashTaxesPaid,784.08,,,2022,Annual
period Length ,periodLength,12,,,2022,Annual
period Type ,periodType,Months,,,2022,Annual
