displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Net Income/ Starting Line ,NetIncome/StartingLine,3659.41,,,2020,Annual
Depreciation/ Depletion ,Depreciation/Depletion,845.76,,,2020,Annual
Non- Cash Items ,Non-CashItems,370.28,,,2020,Annual
Changesin Working Capital ,ChangesinWorkingCapital,642.68,,,2020,Annual
Cashfrom Operating Activities ,CashfromOperatingActivities,5518.13,,,2020,Annual
Capital Expenditures ,CapitalExpenditures,-1287.80,,,2020,Annual
Other Investing Cash Flow Items Total ,OtherInvestingCashFlowItemsTotal,-1531.34,,,2020,Annual
Cashfrom Investing Activities ,CashfromInvestingActivities,-2819.14,,,2020,Annual
Financing Cash Flow Items ,FinancingCashFlowItems,-430.60,,,2020,Annual
Total Cash Dividends Paid ,TotalCashDividendsPaid,-1957.04,,,2020,Annual
Issuance( Retirement)of Stock Net ,Issuance(Retirement)ofStockNet,0.12,,,2020,Annual
Issuance( Retirement)of Debt Net ,Issuance(Retirement)ofDebtNet,-214.28,,,2020,Annual
Cashfrom Financing Activities ,CashfromFinancingActivities,-2601.80,,,2020,Annual
Net Changein Cash ,NetChangeinCash,97.19,,,2020,Annual
Cash Interest Paid ,CashInterestPaid,46.67,,,2020,Annual
Cash Taxes Paid ,CashTaxesPaid,552.78,,,2020,Annual
period Length ,periodLength,12,,,2020,Annual
period Type ,periodType,Months,,,2020,Annual
