displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Cash ,Cash,178.88,,,2019,Annual
Short Term Investments ,ShortTermInvestments,3856.73,,,2019,Annual
Cashand Short Term Investments ,CashandShortTermInvestments,4035.61,,,2019,Annual
Accounts Receivable- Trade Net ,AccountsReceivable-TradeNet,2745.11,,,2019,Annual
Total Receivables Net ,TotalReceivablesNet,2848.26,,,2019,Annual
Total Inventory ,TotalInventory,1380.50,,,2019,Annual
Prepaid Expenses ,PrepaidExpenses,52.76,,,2019,Annual
Other Current Assets Total ,OtherCurrentAssetsTotal,96.08,,,2019,Annual
Total Current Assets ,TotalCurrentAssets,8413.21,,,2019,Annual
Property/ Plant/ Equipment Total- Gross ,Property/Plant/EquipmentTotal-Gross,8601.01,,,2019,Annual
Accumulated Depreciation Total ,AccumulatedDepreciationTotal,-3423.66,,,2019,Annual
Property/ Plant/ Equipment Total- Net ,Property/Plant/EquipmentTotal-Net,5177.35,,,2019,Annual
Intangibles Net ,IntangiblesNet,347.83,,,2019,Annual
Long Term Investments ,LongTermInvestments,2973.77,,,2019,Annual
Note Receivable- Long Term ,NoteReceivable-LongTerm,1343.83,,,2019,Annual
Other Long Term Assets Total ,OtherLongTermAssetsTotal,248.37,,,2019,Annual
Total Assets ,TotalAssets,18504.36,,,2019,Annual
Accounts Payable ,AccountsPayable,3438.24,,,2019,Annual
Accrued Expenses ,AccruedExpenses,0.20,,,2019,Annual
Notes Payable/ Short Term Debt ,NotesPayable/ShortTermDebt,183.68,,,2019,Annual
Current Portof LT Debt/ Capital Leases ,CurrentPortofLTDebt/CapitalLeases,2.98,,,2019,Annual
Other Currentliabilities Total ,OtherCurrentliabilitiesTotal,784.08,,,2019,Annual
Total Current Liabilities ,TotalCurrentLiabilities,4409.18,,,2019,Annual
Long Term Debt ,LongTermDebt,34.61,,,2019,Annual
Capital Lease Obligations ,CapitalLeaseObligations,90.23,,,2019,Annual
Total Long Term Debt ,TotalLongTermDebt,124.84,,,2019,Annual
Total Debt ,TotalDebt,311.50,,,2019,Annual
Deferred Income Tax ,DeferredIncomeTax,612.88,,,2019,Annual
Minority Interest ,MinorityInterest,116.11,,,2019,Annual
Other Liabilities Total ,OtherLiabilitiesTotal,120.94,,,2019,Annual
Total Liabilities ,TotalLiabilities,5383.95,,,2019,Annual
Common Stock Total ,CommonStockTotal,39.95,,,2019,Annual
Additional Paid- In Capital ,AdditionalPaid-InCapital,13.98,,,2019,Annual
Retained Earnings( Accumulated Deficit) ,RetainedEarnings(AccumulatedDeficit),13071.24,,,2019,Annual
Other Equity Total ,OtherEquityTotal,-4.76,,,2019,Annual
Total Equity ,TotalEquity,13120.41,,,2019,Annual
Total Liabilities Shareholders' Equity ,TotalLiabilitiesShareholders'Equity,18504.36,,,2019,Annual
Total Common Shares Outstanding ,TotalCommonSharesOutstanding,19.97,,,2019,Annual
Tangible Book Valueper Share Common Eq ,TangibleBookValueperShareCommonEq,639.50,,,2019,Annual
period Length ,periodLength,0.00,,,2019,Annual
