displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Revenue ,Revenue,40923.42,,,2025,Annual
Total Revenue ,TotalRevenue,40923.42,,,2025,Annual
Costof Revenue Total ,CostofRevenueTotal,26910.64,,,2025,Annual
Gross Profit ,GrossProfit,14012.78,,,2025,Annual
Selling/ General/ Admin Expenses Total ,Selling/General/AdminExpensesTotal,2680.07,,,2025,Annual
Depreciation/ Amortization ,Depreciation/Amortization,824.59,,,2025,Annual
Other Operating Expenses Total ,OtherOperatingExpensesTotal,5386.87,,,2025,Annual
Total Operating Expense ,TotalOperatingExpense,35802.17,,,2025,Annual
Operating Income ,OperatingIncome,5121.25,,,2025,Annual
Interest Inc( Exp) Net- Non- Op Total ,InterestInc(Exp)Net-Non-OpTotal,-231.77,,,2025,Annual
Other Net ,OtherNet,1044.08,,,2025,Annual
Net Income Before Taxes ,NetIncomeBeforeTaxes,5933.56,,,2025,Annual
Provisionfor Income Taxes ,ProvisionforIncomeTaxes,1557.75,,,2025,Annual
Net Income After Taxes ,NetIncomeAfterTaxes,4375.81,,,2025,Annual
Minority Interest ,MinorityInterest,2.67,,,2025,Annual
Net Income Before Extra Items ,NetIncomeBeforeExtraItems,4378.48,,,2025,Annual
Net Income ,NetIncome,4378.48,,,2025,Annual
Income Availableto Com Excl Extra Ord ,IncomeAvailabletoComExclExtraOrd,4378.48,,,2025,Annual
Income Availableto Com Incl Extra Ord ,IncomeAvailabletoComInclExtraOrd,4378.48,,,2025,Annual
Diluted Net Income ,DilutedNetIncome,4378.48,,,2025,Annual
Diluted Weighted Average Shares ,DilutedWeightedAverageShares,20.02,,,2025,Annual
Diluted EPS Excluding Extra Ord Items ,DilutedEPSExcludingExtraOrdItems,218.69,,,2025,Annual
DPS- Common Stock Primary Issue ,DPS-CommonStockPrimaryIssue,165.00,,,2025,Annual
Diluted Normalized EPS ,DilutedNormalizedEPS,218.69,,,2025,Annual
period Length ,periodLength,12,,,2025,Annual
period Type ,periodType,Months,,,2025,Annual
