displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Cash ,Cash,179.58,,,2022,Annual
Short Term Investments ,ShortTermInvestments,6346.75,,,2022,Annual
Cashand Short Term Investments ,CashandShortTermInvestments,6526.33,,,2022,Annual
Accounts Receivable- Trade Net ,AccountsReceivable-TradeNet,2158.49,,,2022,Annual
Total Receivables Net ,TotalReceivablesNet,2308.37,,,2022,Annual
Total Inventory ,TotalInventory,1547.75,,,2022,Annual
Prepaid Expenses ,PrepaidExpenses,71.05,,,2022,Annual
Other Current Assets Total ,OtherCurrentAssetsTotal,118.72,,,2022,Annual
Total Current Assets ,TotalCurrentAssets,10572.22,,,2022,Annual
Property/ Plant/ Equipment Total- Gross ,Property/Plant/EquipmentTotal-Gross,10997.80,,,2022,Annual
Accumulated Depreciation Total ,AccumulatedDepreciationTotal,-5125.56,,,2022,Annual
Property/ Plant/ Equipment Total- Net ,Property/Plant/EquipmentTotal-Net,6021.37,,,2022,Annual
Intangibles Net ,IntangiblesNet,689.39,,,2022,Annual
Long Term Investments ,LongTermInvestments,4699.57,,,2022,Annual
Note Receivable- Long Term ,NoteReceivable-LongTerm,485.93,,,2022,Annual
Other Long Term Assets Total ,OtherLongTermAssetsTotal,9.91,,,2022,Annual
Total Assets ,TotalAssets,22478.39,,,2022,Annual
Accounts Payable ,AccountsPayable,4343.09,,,2022,Annual
Notes Payable/ Short Term Debt ,NotesPayable/ShortTermDebt,317.31,,,2022,Annual
Current Portof LT Debt/ Capital Leases ,CurrentPortofLTDebt/CapitalLeases,36.18,,,2022,Annual
Other Currentliabilities Total ,OtherCurrentliabilitiesTotal,821.05,,,2022,Annual
Total Current Liabilities ,TotalCurrentLiabilities,5517.63,,,2022,Annual
Long Term Debt ,LongTermDebt,36.17,,,2022,Annual
Capital Lease Obligations ,CapitalLeaseObligations,215.51,,,2022,Annual
Total Long Term Debt ,TotalLongTermDebt,251.68,,,2022,Annual
Total Debt ,TotalDebt,605.17,,,2022,Annual
Deferred Income Tax ,DeferredIncomeTax,378.21,,,2022,Annual
Minority Interest ,MinorityInterest,148.05,,,2022,Annual
Other Liabilities Total ,OtherLiabilitiesTotal,336.17,,,2022,Annual
Total Liabilities ,TotalLiabilities,6631.74,,,2022,Annual
Common Stock Total ,CommonStockTotal,39.96,,,2022,Annual
Additional Paid- In Capital ,AdditionalPaid-InCapital,41.12,,,2022,Annual
Retained Earnings( Accumulated Deficit) ,RetainedEarnings(AccumulatedDeficit),15760.84,,,2022,Annual
Other Equity Total ,OtherEquityTotal,4.73,,,2022,Annual
Total Equity ,TotalEquity,15846.65,,,2022,Annual
Total Liabilities Shareholders' Equity ,TotalLiabilitiesShareholders'Equity,22478.39,,,2022,Annual
Total Common Shares Outstanding ,TotalCommonSharesOutstanding,19.98,,,2022,Annual
Tangible Book Valueper Share Common Eq ,TangibleBookValueperShareCommonEq,758.58,,,2022,Annual
period Length ,periodLength,0.00,,,2022,Annual
