displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Net Income/ Starting Line ,NetIncome/StartingLine,3466.35,,,2019,Annual
Depreciation/ Depletion ,Depreciation/Depletion,624.44,,,2019,Annual
Non- Cash Items ,Non-CashItems,957.70,,,2019,Annual
Changesin Working Capital ,ChangesinWorkingCapital,-4016.21,,,2019,Annual
Cashfrom Operating Activities ,CashfromOperatingActivities,1032.28,,,2019,Annual
Capital Expenditures ,CapitalExpenditures,-979.56,,,2019,Annual
Other Investing Cash Flow Items Total ,OtherInvestingCashFlowItemsTotal,2277.19,,,2019,Annual
Cashfrom Investing Activities ,CashfromInvestingActivities,1297.63,,,2019,Annual
Financing Cash Flow Items ,FinancingCashFlowItems,-409.39,,,2019,Annual
Total Cash Dividends Paid ,TotalCashDividendsPaid,-1928.60,,,2019,Annual
Issuance( Retirement)of Stock Net ,Issuance(Retirement)ofStockNet,1.98,,,2019,Annual
Issuance( Retirement)of Debt Net ,Issuance(Retirement)ofDebtNet,83.61,,,2019,Annual
Cashfrom Financing Activities ,CashfromFinancingActivities,-2252.40,,,2019,Annual
Net Changein Cash ,NetChangeinCash,77.51,,,2019,Annual
Cash Interest Paid ,CashInterestPaid,36.93,,,2019,Annual
Cash Taxes Paid ,CashTaxesPaid,2070.46,,,2019,Annual
period Length ,periodLength,12,,,2019,Annual
period Type ,periodType,Months,,,2019,Annual
