displayName,key,value,qoQComp,yqoQComp,FiscalYear,Type
Net Income/ Starting Line ,NetIncome/StartingLine,12906.75,,,2020,Annual
Depreciation/ Depletion ,Depreciation/Depletion,11607.04,,,2020,Annual
Non- Cash Items ,Non-CashItems,8359.52,,,2020,Annual
Changesin Working Capital ,ChangesinWorkingCapital,-2134.68,,,2020,Annual
Cashfrom Operating Activities ,CashfromOperatingActivities,30738.63,,,2020,Annual
Capital Expenditures ,CapitalExpenditures,-11367.12,,,2020,Annual
Other Investing Cash Flow Items Total ,OtherInvestingCashFlowItemsTotal,633.63,,,2020,Annual
Cashfrom Investing Activities ,CashfromInvestingActivities,-10733.49,,,2020,Annual
Financing Cash Flow Items ,FinancingCashFlowItems,-12635.42,,,2020,Annual
Total Cash Dividends Paid ,TotalCashDividendsPaid,-4425.92,,,2020,Annual
Issuance( Retirement)of Debt Net ,Issuance(Retirement)ofDebtNet,-1744.50,,,2020,Annual
Cashfrom Financing Activities ,CashfromFinancingActivities,-18805.84,,,2020,Annual
Net Changein Cash ,NetChangeinCash,1199.30,,,2020,Annual
Cash Interest Paid ,CashInterestPaid,11730.14,,,2020,Annual
Cash Taxes Paid ,CashTaxesPaid,2568.71,,,2020,Annual
period Length ,periodLength,12,,,2020,Annual
period Type ,periodType,Months,,,2020,Annual
