displayName,key,value,qoQComp,yqoQComp,FiscalYear,Type
Net Income/ Starting Line ,NetIncome/StartingLine,20139.38,,,2022,Annual
Depreciation/ Depletion ,Depreciation/Depletion,12871.66,,,2022,Annual
Non- Cash Items ,Non-CashItems,3182.78,,,2022,Annual
Changesin Working Capital ,ChangesinWorkingCapital,-10070.30,,,2022,Annual
Cashfrom Operating Activities ,CashfromOperatingActivities,26123.52,,,2022,Annual
Capital Expenditures ,CapitalExpenditures,-7966.22,,,2022,Annual
Other Investing Cash Flow Items Total ,OtherInvestingCashFlowItemsTotal,8719.01,,,2022,Annual
Cashfrom Investing Activities ,CashfromInvestingActivities,752.79,,,2022,Annual
Financing Cash Flow Items ,FinancingCashFlowItems,-8820.68,,,2022,Annual
Total Cash Dividends Paid ,TotalCashDividendsPaid,-10811.96,,,2022,Annual
Issuance( Retirement)of Debt Net ,Issuance(Retirement)ofDebtNet,-9334.30,,,2022,Annual
Cashfrom Financing Activities ,CashfromFinancingActivities,-28966.94,,,2022,Annual
Net Changein Cash ,NetChangeinCash,-2090.63,,,2022,Annual
Cash Interest Paid ,CashInterestPaid,8820.68,,,2022,Annual
Cash Taxes Paid ,CashTaxesPaid,3719.38,,,2022,Annual
period Length ,periodLength,12,,,2022,Annual
period Type ,periodType,Months,,,2022,Annual
