displayName,key,value,qoQComp,yqoQComp,FiscalYear,Type
Net Income/ Starting Line ,NetIncome/StartingLine,19085.34,,,2024,Annual
Depreciation/ Depletion ,Depreciation/Depletion,13095.27,,,2024,Annual
Non- Cash Items ,Non-CashItems,7436.46,,,2024,Annual
Changesin Working Capital ,ChangesinWorkingCapital,-2327.57,,,2024,Annual
Cashfrom Operating Activities ,CashfromOperatingActivities,37289.50,,,2024,Annual
Capital Expenditures ,CapitalExpenditures,-11403.74,,,2024,Annual
Other Investing Cash Flow Items Total ,OtherInvestingCashFlowItemsTotal,-1710.65,,,2024,Annual
Cashfrom Investing Activities ,CashfromInvestingActivities,-13114.39,,,2024,Annual
Financing Cash Flow Items ,FinancingCashFlowItems,-9358.04,,,2024,Annual
Total Cash Dividends Paid ,TotalCashDividendsPaid,-11218.85,,,2024,Annual
Issuance( Retirement)of Debt Net ,Issuance(Retirement)ofDebtNet,-5326.44,,,2024,Annual
Cashfrom Financing Activities ,CashfromFinancingActivities,-25903.33,,,2024,Annual
Net Changein Cash ,NetChangeinCash,-1728.22,,,2024,Annual
Cash Interest Paid ,CashInterestPaid,9356.86,,,2024,Annual
Cash Taxes Paid ,CashTaxesPaid,3380.73,,,2024,Annual
period Length ,periodLength,12,,,2024,Annual
period Type ,periodType,Months,,,2024,Annual
