displayName,key,value,qoQComp,yqoQComp,FiscalYear,Type
Net Income/ Starting Line ,NetIncome/StartingLine,19017.89,,,2025,Annual
Depreciation/ Depletion ,Depreciation/Depletion,12904.15,,,2025,Annual
Non- Cash Items ,Non-CashItems,6770.44,,,2025,Annual
Changesin Working Capital ,ChangesinWorkingCapital,-2469.19,,,2025,Annual
Cashfrom Operating Activities ,CashfromOperatingActivities,36223.29,,,2025,Annual
Capital Expenditures ,CapitalExpenditures,-24134.04,,,2025,Annual
Other Investing Cash Flow Items Total ,OtherInvestingCashFlowItemsTotal,600.77,,,2025,Annual
Cashfrom Investing Activities ,CashfromInvestingActivities,-23533.27,,,2025,Annual
Financing Cash Flow Items ,FinancingCashFlowItems,-9221.11,,,2025,Annual
Total Cash Dividends Paid ,TotalCashDividendsPaid,-9765.64,,,2025,Annual
Issuance( Retirement)of Debt Net ,Issuance(Retirement)ofDebtNet,6629.57,,,2025,Annual
Cashfrom Financing Activities ,CashfromFinancingActivities,-12357.18,,,2025,Annual
Net Changein Cash ,NetChangeinCash,332.84,,,2025,Annual
Cash Interest Paid ,CashInterestPaid,9221.11,,,2025,Annual
Cash Taxes Paid ,CashTaxesPaid,3178.65,,,2025,Annual
period Length ,periodLength,12,,,2025,Annual
period Type ,periodType,Months,,,2025,Annual
