displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Net Income/ Starting Line ,NetIncome/StartingLine,17938.17,,,2021,Annual
Depreciation/ Depletion ,Depreciation/Depletion,1645.59,,,2021,Annual
Non- Cash Items ,Non-CashItems,-2257.36,,,2021,Annual
Changesin Working Capital ,ChangesinWorkingCapital,-4742.36,,,2021,Annual
Cashfrom Operating Activities ,CashfromOperatingActivities,12584.04,,,2021,Annual
Capital Expenditures ,CapitalExpenditures,-1836.64,,,2021,Annual
Other Investing Cash Flow Items Total ,OtherInvestingCashFlowItemsTotal,7519.55,,,2021,Annual
Cashfrom Investing Activities ,CashfromInvestingActivities,5682.91,,,2021,Annual
Financing Cash Flow Items ,FinancingCashFlowItems,13.92,,,2021,Annual
Total Cash Dividends Paid ,TotalCashDividendsPaid,-18881.39,,,2021,Annual
Issuance( Retirement)of Stock Net ,Issuance(Retirement)ofStockNet,290.65,,,2021,Annual
Issuance( Retirement)of Debt Net ,Issuance(Retirement)ofDebtNet,-57.01,,,2021,Annual
Cashfrom Financing Activities ,CashfromFinancingActivities,-18633.83,,,2021,Annual
Net Changein Cash ,NetChangeinCash,-366.88,,,2021,Annual
Cash Interest Paid ,CashInterestPaid,41.23,,,2021,Annual
Cash Taxes Paid ,CashTaxesPaid,4386.53,,,2021,Annual
period Length ,periodLength,12,,,2021,Annual
period Type ,periodType,Months,,,2021,Annual
