displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Net Income/ Starting Line ,NetIncome/StartingLine,19149.82,,,2019,Annual
Depreciation/ Depletion ,Depreciation/Depletion,1396.61,,,2019,Annual
Non- Cash Items ,Non-CashItems,-1665.50,,,2019,Annual
Changesin Working Capital ,ChangesinWorkingCapital,-6297.52,,,2019,Annual
Cashfrom Operating Activities ,CashfromOperatingActivities,12583.41,,,2019,Annual
Capital Expenditures ,CapitalExpenditures,-3169.12,,,2019,Annual
Other Investing Cash Flow Items Total ,OtherInvestingCashFlowItemsTotal,-2376.56,,,2019,Annual
Cashfrom Investing Activities ,CashfromInvestingActivities,-5545.68,,,2019,Annual
Financing Cash Flow Items ,FinancingCashFlowItems,-1300.91,,,2019,Annual
Total Cash Dividends Paid ,TotalCashDividendsPaid,-6519.23,,,2019,Annual
Issuance( Retirement)of Stock Net ,Issuance(Retirement)ofStockNet,969.13,,,2019,Annual
Issuance( Retirement)of Debt Net ,Issuance(Retirement)ofDebtNet,-17.63,,,2019,Annual
Cashfrom Financing Activities ,CashfromFinancingActivities,-6868.64,,,2019,Annual
Net Changein Cash ,NetChangeinCash,169.09,,,2019,Annual
Cash Interest Paid ,CashInterestPaid,98.06,,,2019,Annual
Cash Taxes Paid ,CashTaxesPaid,5803.46,,,2019,Annual
period Length ,periodLength,12,,,2019,Annual
period Type ,periodType,Months,,,2019,Annual
