displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Cash ,Cash,487.23,,,2024,Annual
Cash Equivalents ,CashEquivalents,138.66,,,2024,Annual
Short Term Investments ,ShortTermInvestments,13224.12,,,2024,Annual
Cashand Short Term Investments ,CashandShortTermInvestments,13850.01,,,2024,Annual
Accounts Receivable- Trade Net ,AccountsReceivable-TradeNet,4448.58,,,2024,Annual
Total Receivables Net ,TotalReceivablesNet,6555.80,,,2024,Annual
Total Inventory ,TotalInventory,14302.88,,,2024,Annual
Other Current Assets Total ,OtherCurrentAssetsTotal,6356.85,,,2024,Annual
Total Current Assets ,TotalCurrentAssets,41065.54,,,2024,Annual
Property/ Plant/ Equipment Total- Gross ,Property/Plant/EquipmentTotal-Gross,35842.25,,,2024,Annual
Accumulated Depreciation Total ,AccumulatedDepreciationTotal,-11820.80,,,2024,Annual
Property/ Plant/ Equipment Total- Net ,Property/Plant/EquipmentTotal-Net,26872.59,,,2024,Annual
Goodwill Net ,GoodwillNet,779.73,,,2024,Annual
Intangibles Net ,IntangiblesNet,2687.75,,,2024,Annual
Long Term Investments ,LongTermInvestments,18840.49,,,2024,Annual
Note Receivable- Long Term ,NoteReceivable-LongTerm,452.08,,,2024,Annual
Other Long Term Assets Total ,OtherLongTermAssetsTotal,1127.98,,,2024,Annual
Total Assets ,TotalAssets,91826.16,,,2024,Annual
Accounts Payable ,AccountsPayable,4797.83,,,2024,Annual
Accrued Expenses ,AccruedExpenses,2.01,,,2024,Annual
Notes Payable/ Short Term Debt ,NotesPayable/ShortTermDebt,8.30,,,2024,Annual
Current Portof LT Debt/ Capital Leases ,CurrentPortofLTDebt/CapitalLeases,63.06,,,2024,Annual
Other Currentliabilities Total ,OtherCurrentliabilitiesTotal,8819.20,,,2024,Annual
Total Current Liabilities ,TotalCurrentLiabilities,13690.40,,,2024,Annual
Long Term Debt ,LongTermDebt,1.76,,,2024,Annual
Capital Lease Obligations ,CapitalLeaseObligations,230.61,,,2024,Annual
Total Long Term Debt ,TotalLongTermDebt,232.37,,,2024,Annual
Total Debt ,TotalDebt,303.73,,,2024,Annual
Deferred Income Tax ,DeferredIncomeTax,2141.44,,,2024,Annual
Minority Interest ,MinorityInterest,382.97,,,2024,Annual
Other Liabilities Total ,OtherLiabilitiesTotal,871.98,,,2024,Annual
Total Liabilities ,TotalLiabilities,17319.16,,,2024,Annual
Common Stock Total ,CommonStockTotal,1248.47,,,2024,Annual
Additional Paid- In Capital ,AdditionalPaid-InCapital,14813.95,,,2024,Annual
Retained Earnings( Accumulated Deficit) ,RetainedEarnings(AccumulatedDeficit),55065.13,,,2024,Annual
Other Equity Total ,OtherEquityTotal,3379.45,,,2024,Annual
Total Equity ,TotalEquity,74507.00,,,2024,Annual
Total Liabilities Shareholders' Equity ,TotalLiabilitiesShareholders'Equity,91826.16,,,2024,Annual
Total Common Shares Outstanding ,TotalCommonSharesOutstanding,1248.47,,,2024,Annual
Tangible Book Valueper Share Common Eq ,TangibleBookValueperShareCommonEq,56.90,,,2024,Annual
period Length ,periodLength,0.00,,,2024,Annual
