displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Net Income/ Starting Line ,NetIncome/StartingLine,20034.57,,,2020,Annual
Depreciation/ Depletion ,Depreciation/Depletion,1644.91,,,2020,Annual
Non- Cash Items ,Non-CashItems,-2263.07,,,2020,Annual
Changesin Working Capital ,ChangesinWorkingCapital,-4726.75,,,2020,Annual
Cashfrom Operating Activities ,CashfromOperatingActivities,14689.66,,,2020,Annual
Capital Expenditures ,CapitalExpenditures,-2441.15,,,2020,Annual
Other Investing Cash Flow Items Total ,OtherInvestingCashFlowItemsTotal,-3732.87,,,2020,Annual
Cashfrom Investing Activities ,CashfromInvestingActivities,-6174.02,,,2020,Annual
Financing Cash Flow Items ,FinancingCashFlowItems,-1452.39,,,2020,Annual
Total Cash Dividends Paid ,TotalCashDividendsPaid,-7301.62,,,2020,Annual
Issuance( Retirement)of Stock Net ,Issuance(Retirement)ofStockNet,625.30,,,2020,Annual
Issuance( Retirement)of Debt Net ,Issuance(Retirement)ofDebtNet,-52.77,,,2020,Annual
Cashfrom Financing Activities ,CashfromFinancingActivities,-8181.48,,,2020,Annual
Net Changein Cash ,NetChangeinCash,334.16,,,2020,Annual
Cash Interest Paid ,CashInterestPaid,43.84,,,2020,Annual
Cash Taxes Paid ,CashTaxesPaid,5022.89,,,2020,Annual
period Length ,periodLength,12,,,2020,Annual
period Type ,periodType,Months,,,2020,Annual
