displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Cash ,Cash,458.27,,,2023,Annual
Cash Equivalents ,CashEquivalents,5.08,,,2023,Annual
Short Term Investments ,ShortTermInvestments,17503.43,,,2023,Annual
Cashand Short Term Investments ,CashandShortTermInvestments,17966.78,,,2023,Annual
Accounts Receivable- Trade Net ,AccountsReceivable-TradeNet,3369.55,,,2023,Annual
Total Receivables Net ,TotalReceivablesNet,5611.40,,,2023,Annual
Total Inventory ,TotalInventory,11914.13,,,2023,Annual
Other Current Assets Total ,OtherCurrentAssetsTotal,4178.58,,,2023,Annual
Total Current Assets ,TotalCurrentAssets,39670.89,,,2023,Annual
Property/ Plant/ Equipment Total- Gross ,Property/Plant/EquipmentTotal-Gross,32333.15,,,2023,Annual
Accumulated Depreciation Total ,AccumulatedDepreciationTotal,-10341.19,,,2023,Annual
Property/ Plant/ Equipment Total- Net ,Property/Plant/EquipmentTotal-Net,24976.67,,,2023,Annual
Goodwill Net ,GoodwillNet,779.73,,,2023,Annual
Intangibles Net ,IntangiblesNet,2745.91,,,2023,Annual
Long Term Investments ,LongTermInvestments,16274.17,,,2023,Annual
Note Receivable- Long Term ,NoteReceivable-LongTerm,420.61,,,2023,Annual
Other Long Term Assets Total ,OtherLongTermAssetsTotal,1015.00,,,2023,Annual
Total Assets ,TotalAssets,85882.98,,,2023,Annual
Accounts Payable ,AccountsPayable,4658.99,,,2023,Annual
Accrued Expenses ,AccruedExpenses,2.39,,,2023,Annual
Notes Payable/ Short Term Debt ,NotesPayable/ShortTermDebt,34.26,,,2023,Annual
Current Portof LT Debt/ Capital Leases ,CurrentPortofLTDebt/CapitalLeases,55.22,,,2023,Annual
Other Currentliabilities Total ,OtherCurrentliabilitiesTotal,8988.55,,,2023,Annual
Total Current Liabilities ,TotalCurrentLiabilities,13739.41,,,2023,Annual
Long Term Debt ,LongTermDebt,3.49,,,2023,Annual
Capital Lease Obligations ,CapitalLeaseObligations,213.37,,,2023,Annual
Total Long Term Debt ,TotalLongTermDebt,216.86,,,2023,Annual
Total Debt ,TotalDebt,306.34,,,2023,Annual
Deferred Income Tax ,DeferredIncomeTax,1629.00,,,2023,Annual
Minority Interest ,MinorityInterest,383.53,,,2023,Annual
Other Liabilities Total ,OtherLiabilitiesTotal,758.92,,,2023,Annual
Total Liabilities ,TotalLiabilities,16727.72,,,2023,Annual
Common Stock Total ,CommonStockTotal,1242.80,,,2023,Annual
Additional Paid- In Capital ,AdditionalPaid-InCapital,13036.79,,,2023,Annual
Retained Earnings( Accumulated Deficit) ,RetainedEarnings(AccumulatedDeficit),54458.85,,,2023,Annual
Other Equity Total ,OtherEquityTotal,416.82,,,2023,Annual
Total Equity ,TotalEquity,69155.26,,,2023,Annual
Total Liabilities Shareholders' Equity ,TotalLiabilitiesShareholders'Equity,85882.98,,,2023,Annual
Total Common Shares Outstanding ,TotalCommonSharesOutstanding,1242.80,,,2023,Annual
Tangible Book Valueper Share Common Eq ,TangibleBookValueperShareCommonEq,52.81,,,2023,Annual
period Length ,periodLength,0.00,,,2023,Annual
