displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Cash ,Cash,268.25,,,2022,Annual
Cash Equivalents ,CashEquivalents,3.12,,,2022,Annual
Short Term Investments ,ShortTermInvestments,14026.80,,,2022,Annual
Cashand Short Term Investments ,CashandShortTermInvestments,14298.17,,,2022,Annual
Accounts Receivable- Trade Net ,AccountsReceivable-TradeNet,2984.02,,,2022,Annual
Total Receivables Net ,TotalReceivablesNet,4801.18,,,2022,Annual
Total Inventory ,TotalInventory,10973.59,,,2022,Annual
Other Current Assets Total ,OtherCurrentAssetsTotal,4159.51,,,2022,Annual
Total Current Assets ,TotalCurrentAssets,34232.45,,,2022,Annual
Property/ Plant/ Equipment Total- Gross ,Property/Plant/EquipmentTotal-Gross,29972.70,,,2022,Annual
Accumulated Depreciation Total ,AccumulatedDepreciationTotal,-8898.14,,,2022,Annual
Property/ Plant/ Equipment Total- Net ,Property/Plant/EquipmentTotal-Net,24273.01,,,2022,Annual
Goodwill Net ,GoodwillNet,779.73,,,2022,Annual
Intangibles Net ,IntangiblesNet,2040.19,,,2022,Annual
Long Term Investments ,LongTermInvestments,14530.51,,,2022,Annual
Note Receivable- Long Term ,NoteReceivable-LongTerm,394.70,,,2022,Annual
Other Long Term Assets Total ,OtherLongTermAssetsTotal,1008.96,,,2022,Annual
Total Assets ,TotalAssets,77259.55,,,2022,Annual
Accounts Payable ,AccountsPayable,4417.26,,,2022,Annual
Accrued Expenses ,AccruedExpenses,1.73,,,2022,Annual
Notes Payable/ Short Term Debt ,NotesPayable/ShortTermDebt,0.30,,,2022,Annual
Current Portof LT Debt/ Capital Leases ,CurrentPortofLTDebt/CapitalLeases,50.92,,,2022,Annual
Other Currentliabilities Total ,OtherCurrentliabilitiesTotal,7693.50,,,2022,Annual
Total Current Liabilities ,TotalCurrentLiabilities,12163.71,,,2022,Annual
Long Term Debt ,LongTermDebt,4.85,,,2022,Annual
Capital Lease Obligations ,CapitalLeaseObligations,193.67,,,2022,Annual
Total Long Term Debt ,TotalLongTermDebt,198.52,,,2022,Annual
Total Debt ,TotalDebt,249.74,,,2022,Annual
Deferred Income Tax ,DeferredIncomeTax,1673.47,,,2022,Annual
Minority Interest ,MinorityInterest,366.30,,,2022,Annual
Other Liabilities Total ,OtherLiabilitiesTotal,401.98,,,2022,Annual
Total Liabilities ,TotalLiabilities,14803.98,,,2022,Annual
Common Stock Total ,CommonStockTotal,1232.33,,,2022,Annual
Additional Paid- In Capital ,AdditionalPaid-InCapital,9959.31,,,2022,Annual
Retained Earnings( Accumulated Deficit) ,RetainedEarnings(AccumulatedDeficit),50964.40,,,2022,Annual
Other Equity Total ,OtherEquityTotal,299.53,,,2022,Annual
Total Equity ,TotalEquity,62455.57,,,2022,Annual
Total Liabilities Shareholders' Equity ,TotalLiabilitiesShareholders'Equity,77259.55,,,2022,Annual
Total Common Shares Outstanding ,TotalCommonSharesOutstanding,1232.33,,,2022,Annual
Tangible Book Valueper Share Common Eq ,TangibleBookValueperShareCommonEq,48.39,,,2022,Annual
period Length ,periodLength,0.00,,,2022,Annual
