displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Revenue ,Revenue,81612.78,,,2025,Annual
Total Revenue ,TotalRevenue,81612.78,,,2025,Annual
Costof Revenue Total ,CostofRevenueTotal,38268.16,,,2025,Annual
Gross Profit ,GrossProfit,43344.62,,,2025,Annual
Selling/ General/ Admin Expenses Total ,Selling/General/AdminExpensesTotal,6169.78,,,2025,Annual
Depreciation/ Amortization ,Depreciation/Amortization,1646.32,,,2025,Annual
Other Operating Expenses Total ,OtherOperatingExpensesTotal,11196.63,,,2025,Annual
Total Operating Expense ,TotalOperatingExpense,57280.89,,,2025,Annual
Operating Income ,OperatingIncome,24331.89,,,2025,Annual
Interest Inc( Exp) Net- Non- Op Total ,InterestInc(Exp)Net-Non-OpTotal,65.36,,,2025,Annual
Other Net ,OtherNet,2529.69,,,2025,Annual
Net Income Before Taxes ,NetIncomeBeforeTaxes,26926.94,,,2025,Annual
Provisionfor Income Taxes ,ProvisionforIncomeTaxes,6890.47,,,2025,Annual
Net Income After Taxes ,NetIncomeAfterTaxes,20036.47,,,2025,Annual
Minority Interest ,MinorityInterest,-305.85,,,2025,Annual
Net Income Before Extra Items ,NetIncomeBeforeExtraItems,19730.62,,,2025,Annual
Total Extraordinary Items ,TotalExtraordinaryItems,15016.01,,,2025,Annual
Net Income ,NetIncome,34746.63,,,2025,Annual
Income Availableto Com Excl Extra Ord ,IncomeAvailabletoComExclExtraOrd,19730.62,,,2025,Annual
Income Availableto Com Incl Extra Ord ,IncomeAvailabletoComInclExtraOrd,34746.63,,,2025,Annual
Diluted Net Income ,DilutedNetIncome,34746.63,,,2025,Annual
Diluted Weighted Average Shares ,DilutedWeightedAverageShares,1252.13,,,2025,Annual
Diluted EPS Excluding Extra Ord Items ,DilutedEPSExcludingExtraOrdItems,15.76,,,2025,Annual
DPS- Common Stock Primary Issue ,DPS-CommonStockPrimaryIssue,14.35,,,2025,Annual
Diluted Normalized EPS ,DilutedNormalizedEPS,15.76,,,2025,Annual
period Length ,periodLength,12,,,2025,Annual
period Type ,periodType,Months,,,2025,Annual
