displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Net Income/ Starting Line ,NetIncome/StartingLine,20740.47,,,2022,Annual
Depreciation/ Depletion ,Depreciation/Depletion,1732.41,,,2022,Annual
Non- Cash Items ,Non-CashItems,-1615.87,,,2022,Annual
Changesin Working Capital ,ChangesinWorkingCapital,-5081.50,,,2022,Annual
Cashfrom Operating Activities ,CashfromOperatingActivities,15775.51,,,2022,Annual
Capital Expenditures ,CapitalExpenditures,-2141.64,,,2022,Annual
Other Investing Cash Flow Items Total ,OtherInvestingCashFlowItemsTotal,-96.85,,,2022,Annual
Cashfrom Investing Activities ,CashfromInvestingActivities,-2238.49,,,2022,Annual
Financing Cash Flow Items ,FinancingCashFlowItems,-24.29,,,2022,Annual
Total Cash Dividends Paid ,TotalCashDividendsPaid,-13788.32,,,2022,Annual
Issuance( Retirement)of Stock Net ,Issuance(Retirement)ofStockNet,291.48,,,2022,Annual
Issuance( Retirement)of Debt Net ,Issuance(Retirement)ofDebtNet,-59.37,,,2022,Annual
Cashfrom Financing Activities ,CashfromFinancingActivities,-13580.50,,,2022,Annual
Net Changein Cash ,NetChangeinCash,-43.48,,,2022,Annual
Cash Interest Paid ,CashInterestPaid,39.55,,,2022,Annual
Cash Taxes Paid ,CashTaxesPaid,4981.95,,,2022,Annual
period Length ,periodLength,12,,,2022,Annual
period Type ,periodType,Months,,,2022,Annual
