displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Net Income/ Starting Line ,NetIncome/StartingLine,42581.59,,,2025,Annual
Depreciation/ Depletion ,Depreciation/Depletion,1950.58,,,2025,Annual
Non- Cash Items ,Non-CashItems,-17812.93,,,2025,Annual
Changesin Working Capital ,ChangesinWorkingCapital,-9092.20,,,2025,Annual
Cashfrom Operating Activities ,CashfromOperatingActivities,17627.04,,,2025,Annual
Capital Expenditures ,CapitalExpenditures,-2278.70,,,2025,Annual
Other Investing Cash Flow Items Total ,OtherInvestingCashFlowItemsTotal,1882.90,,,2025,Annual
Cashfrom Investing Activities ,CashfromInvestingActivities,-395.80,,,2025,Annual
Financing Cash Flow Items ,FinancingCashFlowItems,-22.47,,,2025,Annual
Total Cash Dividends Paid ,TotalCashDividendsPaid,-17782.22,,,2025,Annual
Issuance( Retirement)of Stock Net ,Issuance(Retirement)ofStockNet,797.33,,,2025,Annual
Issuance( Retirement)of Debt Net ,Issuance(Retirement)ofDebtNet,-30.04,,,2025,Annual
Cashfrom Financing Activities ,CashfromFinancingActivities,-17037.40,,,2025,Annual
Net Changein Cash ,NetChangeinCash,193.84,,,2025,Annual
Cash Interest Paid ,CashInterestPaid,50.01,,,2025,Annual
Cash Taxes Paid ,CashTaxesPaid,6350.20,,,2025,Annual
period Length ,periodLength,12,,,2025,Annual
period Type ,periodType,Months,,,2025,Annual
