displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Cash ,Cash,262.95,,,2021,Annual
Cash Equivalents ,CashEquivalents,27.47,,,2021,Annual
Short Term Investments ,ShortTermInvestments,19607.51,,,2021,Annual
Cashand Short Term Investments ,CashandShortTermInvestments,19897.93,,,2021,Annual
Accounts Receivable- Trade Net ,AccountsReceivable-TradeNet,2971.17,,,2021,Annual
Total Receivables Net ,TotalReceivablesNet,3425.70,,,2021,Annual
Total Inventory ,TotalInventory,10507.22,,,2021,Annual
Other Current Assets Total ,OtherCurrentAssetsTotal,1161.14,,,2021,Annual
Total Current Assets ,TotalCurrentAssets,34991.99,,,2021,Annual
Property/ Plant/ Equipment Total- Gross ,Property/Plant/EquipmentTotal-Gross,27638.44,,,2021,Annual
Accumulated Depreciation Total ,AccumulatedDepreciationTotal,-7507.31,,,2021,Annual
Property/ Plant/ Equipment Total- Net ,Property/Plant/EquipmentTotal-Net,24135.58,,,2021,Annual
Goodwill Net ,GoodwillNet,779.73,,,2021,Annual
Intangibles Net ,IntangiblesNet,2017.90,,,2021,Annual
Long Term Investments ,LongTermInvestments,10502.97,,,2021,Annual
Note Receivable- Long Term ,NoteReceivable-LongTerm,427.31,,,2021,Annual
Other Long Term Assets Total ,OtherLongTermAssetsTotal,963.82,,,2021,Annual
Total Assets ,TotalAssets,73819.30,,,2021,Annual
Accounts Payable ,AccountsPayable,4318.73,,,2021,Annual
Accrued Expenses ,AccruedExpenses,1.93,,,2021,Annual
Notes Payable/ Short Term Debt ,NotesPayable/ShortTermDebt,4.18,,,2021,Annual
Current Portof LT Debt/ Capital Leases ,CurrentPortofLTDebt/CapitalLeases,54.41,,,2021,Annual
Other Currentliabilities Total ,OtherCurrentliabilitiesTotal,6310.43,,,2021,Annual
Total Current Liabilities ,TotalCurrentLiabilities,10689.68,,,2021,Annual
Long Term Debt ,LongTermDebt,5.58,,,2021,Annual
Capital Lease Obligations ,CapitalLeaseObligations,206.96,,,2021,Annual
Total Long Term Debt ,TotalLongTermDebt,212.54,,,2021,Annual
Total Debt ,TotalDebt,271.13,,,2021,Annual
Deferred Income Tax ,DeferredIncomeTax,1736.39,,,2021,Annual
Minority Interest ,MinorityInterest,346.81,,,2021,Annual
Other Liabilities Total ,OtherLiabilitiesTotal,486.54,,,2021,Annual
Total Liabilities ,TotalLiabilities,13471.96,,,2021,Annual
Common Stock Total ,CommonStockTotal,1230.88,,,2021,Annual
Additional Paid- In Capital ,AdditionalPaid-InCapital,9582.81,,,2021,Annual
Retained Earnings( Accumulated Deficit) ,RetainedEarnings(AccumulatedDeficit),49297.78,,,2021,Annual
Other Equity Total ,OtherEquityTotal,235.87,,,2021,Annual
Total Equity ,TotalEquity,60347.34,,,2021,Annual
Total Liabilities Shareholders' Equity ,TotalLiabilitiesShareholders'Equity,73819.30,,,2021,Annual
Total Common Shares Outstanding ,TotalCommonSharesOutstanding,1230.88,,,2021,Annual
Tangible Book Valueper Share Common Eq ,TangibleBookValueperShareCommonEq,46.75,,,2021,Annual
period Length ,periodLength,0.00,,,2021,Annual
