displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Revenue ,Revenue,49862.11,,,2019,Annual
Total Revenue ,TotalRevenue,49862.11,,,2019,Annual
Costof Revenue Total ,CostofRevenueTotal,20133.65,,,2019,Annual
Gross Profit ,GrossProfit,29728.46,,,2019,Annual
Selling/ General/ Admin Expenses Total ,Selling/General/AdminExpensesTotal,10145.52,,,2019,Annual
Research Development ,ResearchDevelopment,57.15,,,2019,Annual
Depreciation/ Amortization ,Depreciation/Amortization,1396.61,,,2019,Annual
Unusual Expense( Income) ,UnusualExpense(Income),-79.87,,,2019,Annual
Other Operating Expenses Total ,OtherOperatingExpensesTotal,1014.38,,,2019,Annual
Total Operating Expense ,TotalOperatingExpense,32667.44,,,2019,Annual
Operating Income ,OperatingIncome,17194.67,,,2019,Annual
Interest Inc( Exp) Net- Non- Op Total ,InterestInc(Exp)Net-Non-OpTotal,2069.70,,,2019,Annual
Gain( Loss)on Saleof Assets ,Gain(Loss)onSaleofAssets,-105.05,,,2019,Annual
Other Net ,OtherNet,-9.50,,,2019,Annual
Net Income Before Taxes ,NetIncomeBeforeTaxes,19149.82,,,2019,Annual
Provisionfor Income Taxes ,ProvisionforIncomeTaxes,6313.92,,,2019,Annual
Net Income After Taxes ,NetIncomeAfterTaxes,12835.90,,,2019,Annual
Minority Interest ,MinorityInterest,-243.57,,,2019,Annual
Net Income Before Extra Items ,NetIncomeBeforeExtraItems,12592.33,,,2019,Annual
Net Income ,NetIncome,12592.33,,,2019,Annual
Income Availableto Com Excl Extra Ord ,IncomeAvailabletoComExclExtraOrd,12592.33,,,2019,Annual
Income Availableto Com Incl Extra Ord ,IncomeAvailabletoComInclExtraOrd,12592.33,,,2019,Annual
Diluted Net Income ,DilutedNetIncome,12592.33,,,2019,Annual
Diluted Weighted Average Shares ,DilutedWeightedAverageShares,1230.05,,,2019,Annual
Diluted EPS Excluding Extra Ord Items ,DilutedEPSExcludingExtraOrdItems,10.24,,,2019,Annual
DPS- Common Stock Primary Issue ,DPS-CommonStockPrimaryIssue,5.75,,,2019,Annual
Diluted Normalized EPS ,DilutedNormalizedEPS,10.25,,,2019,Annual
period Length ,periodLength,12,,,2019,Annual
period Type ,periodType,Months,,,2019,Annual
