displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Cash ,Cash,1200.74,,,2019,Annual
Cash Equivalents ,CashEquivalents,24.90,,,2019,Annual
Short Term Investments ,ShortTermInvestments,6944.10,,,2019,Annual
Cashand Short Term Investments ,CashandShortTermInvestments,8169.74,,,2019,Annual
Accounts Receivable- Trade Net ,AccountsReceivable-TradeNet,6654.17,,,2019,Annual
Total Receivables Net ,TotalReceivablesNet,25400.25,,,2019,Annual
Total Inventory ,TotalInventory,8021.72,,,2019,Annual
Other Current Assets Total ,OtherCurrentAssetsTotal,8288.86,,,2019,Annual
Total Current Assets ,TotalCurrentAssets,49880.57,,,2019,Annual
Property/ Plant/ Equipment Total- Gross ,Property/Plant/EquipmentTotal-Gross,67114.86,,,2019,Annual
Accumulated Depreciation Total ,AccumulatedDepreciationTotal,-8860.59,,,2019,Annual
Property/ Plant/ Equipment Total- Net ,Property/Plant/EquipmentTotal-Net,58380.42,,,2019,Annual
Goodwill Net ,GoodwillNet,21346.39,,,2019,Annual
Intangibles Net ,IntangiblesNet,10152.24,,,2019,Annual
Long Term Investments ,LongTermInvestments,30678.62,,,2019,Annual
Note Receivable- Long Term ,NoteReceivable-LongTerm,49995.49,,,2019,Annual
Other Long Term Assets Total ,OtherLongTermAssetsTotal,20740.20,,,2019,Annual
Total Assets ,TotalAssets,241173.93,,,2019,Annual
Accounts Payable ,AccountsPayable,6083.70,,,2019,Annual
Accrued Expenses ,AccruedExpenses,1712.81,,,2019,Annual
Notes Payable/ Short Term Debt ,NotesPayable/ShortTermDebt,18378.52,,,2019,Annual
Current Portof LT Debt/ Capital Leases ,CurrentPortofLTDebt/CapitalLeases,9422.85,,,2019,Annual
Other Currentliabilities Total ,OtherCurrentliabilitiesTotal,13167.57,,,2019,Annual
Total Current Liabilities ,TotalCurrentLiabilities,48765.45,,,2019,Annual
Long Term Debt ,LongTermDebt,56686.10,,,2019,Annual
Total Long Term Debt ,TotalLongTermDebt,56686.10,,,2019,Annual
Total Debt ,TotalDebt,84487.47,,,2019,Annual
Deferred Income Tax ,DeferredIncomeTax,8842.78,,,2019,Annual
Minority Interest ,MinorityInterest,30502.58,,,2019,Annual
Other Liabilities Total ,OtherLiabilitiesTotal,38357.50,,,2019,Annual
Total Liabilities ,TotalLiabilities,183154.41,,,2019,Annual
Common Stock Total ,CommonStockTotal,131.53,,,2019,Annual
Additional Paid- In Capital ,AdditionalPaid-InCapital,23731.55,,,2019,Annual
Retained Earnings( Accumulated Deficit) ,RetainedEarnings(AccumulatedDeficit),34783.17,,,2019,Annual
Treasury Stock- Common ,TreasuryStock-Common,-158.27,,,2019,Annual
ESOP Debt Guarantee ,ESOPDebtGuarantee,227.97,,,2019,Annual
Other Equity Total ,OtherEquityTotal,-696.43,,,2019,Annual
Total Equity ,TotalEquity,58019.52,,,2019,Annual
Total Liabilities Shareholders' Equity ,TotalLiabilitiesShareholders'Equity,241173.93,,,2019,Annual
Total Common Shares Outstanding ,TotalCommonSharesOutstanding,66.02,,,2019,Annual
Tangible Book Valueper Share Common Eq ,TangibleBookValueperShareCommonEq,401.68,,,2019,Annual
period Length ,periodLength,0.00,,,2019,Annual
