displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Revenue ,Revenue,75140.71,,,2020,Annual
Total Revenue ,TotalRevenue,75140.71,,,2020,Annual
Costof Revenue Total ,CostofRevenueTotal,27919.30,,,2020,Annual
Gross Profit ,GrossProfit,47221.41,,,2020,Annual
Selling/ General/ Admin Expenses Total ,Selling/General/AdminExpensesTotal,26450.27,,,2020,Annual
Depreciation/ Amortization ,Depreciation/Amortization,3966.34,,,2020,Annual
Interest Exp( Inc) Net- Operating Total ,InterestExp(Inc)Net-OperatingTotal,0.44,,,2020,Annual
Unusual Expense( Income) ,UnusualExpense(Income),1406.05,,,2020,Annual
Other Operating Expenses Total ,OtherOperatingExpensesTotal,3547.49,,,2020,Annual
Total Operating Expense ,TotalOperatingExpense,63289.89,,,2020,Annual
Operating Income ,OperatingIncome,11850.82,,,2020,Annual
Interest Inc( Exp) Net- Non- Op Total ,InterestInc(Exp)Net-Non-OpTotal,-852.57,,,2020,Annual
Other Net ,OtherNet,-4506.71,,,2020,Annual
Net Income Before Taxes ,NetIncomeBeforeTaxes,6491.54,,,2020,Annual
Provisionfor Income Taxes ,ProvisionforIncomeTaxes,-84.32,,,2020,Annual
Net Income After Taxes ,NetIncomeAfterTaxes,6575.86,,,2020,Annual
Minority Interest ,MinorityInterest,-2226.84,,,2020,Annual
Net Income Before Extra Items ,NetIncomeBeforeExtraItems,4349.02,,,2020,Annual
Total Extraordinary Items ,TotalExtraordinaryItems,62.72,,,2020,Annual
Net Income ,NetIncome,4411.74,,,2020,Annual
Income Availableto Com Excl Extra Ord ,IncomeAvailabletoComExclExtraOrd,4349.02,,,2020,Annual
Income Availableto Com Incl Extra Ord ,IncomeAvailabletoComInclExtraOrd,4411.74,,,2020,Annual
Diluted Net Income ,DilutedNetIncome,4411.74,,,2020,Annual
Diluted Weighted Average Shares ,DilutedWeightedAverageShares,65.94,,,2020,Annual
Diluted EPS Excluding Extra Ord Items ,DilutedEPSExcludingExtraOrdItems,65.96,,,2020,Annual
DPS- Common Stock Primary Issue ,DPS-CommonStockPrimaryIssue,3.98,,,2020,Annual
Diluted Normalized EPS ,DilutedNormalizedEPS,79.82,,,2020,Annual
period Length ,periodLength,12,,,2020,Annual
period Type ,periodType,Months,,,2020,Annual
