displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Net Income/ Starting Line ,NetIncome/StartingLine,5929.32,,,2020,Annual
Depreciation/ Depletion ,Depreciation/Depletion,4004.23,,,2020,Annual
Non- Cash Items ,Non-CashItems,4983.13,,,2020,Annual
Changesin Working Capital ,ChangesinWorkingCapital,1965.97,,,2020,Annual
Cashfrom Operating Activities ,CashfromOperatingActivities,16882.65,,,2020,Annual
Capital Expenditures ,CapitalExpenditures,-5076.83,,,2020,Annual
Other Investing Cash Flow Items Total ,OtherInvestingCashFlowItemsTotal,-6512.98,,,2020,Annual
Cashfrom Investing Activities ,CashfromInvestingActivities,-11589.81,,,2020,Annual
Financing Cash Flow Items ,FinancingCashFlowItems,-2229.84,,,2020,Annual
Total Cash Dividends Paid ,TotalCashDividendsPaid,-705.31,,,2020,Annual
Issuance( Retirement)of Stock Net ,Issuance(Retirement)ofStockNet,1520.98,,,2020,Annual
Issuance( Retirement)of Debt Net ,Issuance(Retirement)ofDebtNet,-2040.81,,,2020,Annual
Cashfrom Financing Activities ,CashfromFinancingActivities,-3454.98,,,2020,Annual
Foreign Exchange Effects ,ForeignExchangeEffects,0.47,,,2020,Annual
Net Changein Cash ,NetChangeinCash,1838.33,,,2020,Annual
Cash Interest Paid ,CashInterestPaid,2180.47,,,2020,Annual
Cash Taxes Paid ,CashTaxesPaid,1739.61,,,2020,Annual
period Length ,periodLength,12,,,2020,Annual
period Type ,periodType,Months,,,2020,Annual
