displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Net Income/ Starting Line ,NetIncome/StartingLine,10528.27,,,2025,Annual
Depreciation/ Depletion ,Depreciation/Depletion,6453.73,,,2025,Annual
Non- Cash Items ,Non-CashItems,11286.50,,,2025,Annual
Changesin Working Capital ,ChangesinWorkingCapital,-44773.05,,,2025,Annual
Cashfrom Operating Activities ,CashfromOperatingActivities,-16504.55,,,2025,Annual
Capital Expenditures ,CapitalExpenditures,-17181.34,,,2025,Annual
Other Investing Cash Flow Items Total ,OtherInvestingCashFlowItemsTotal,-6800.74,,,2025,Annual
Cashfrom Investing Activities ,CashfromInvestingActivities,-23982.08,,,2025,Annual
Financing Cash Flow Items ,FinancingCashFlowItems,-2863.81,,,2025,Annual
Total Cash Dividends Paid ,TotalCashDividendsPaid,-1584.05,,,2025,Annual
Issuance( Retirement)of Stock Net ,Issuance(Retirement)ofStockNet,2947.72,,,2025,Annual
Issuance( Retirement)of Debt Net ,Issuance(Retirement)ofDebtNet,44478.03,,,2025,Annual
Cashfrom Financing Activities ,CashfromFinancingActivities,42977.89,,,2025,Annual
Foreign Exchange Effects ,ForeignExchangeEffects,3.79,,,2025,Annual
Net Changein Cash ,NetChangeinCash,2495.05,,,2025,Annual
Cash Interest Paid ,CashInterestPaid,3016.22,,,2025,Annual
Cash Taxes Paid ,CashTaxesPaid,2551.09,,,2025,Annual
period Length ,periodLength,12,,,2025,Annual
period Type ,periodType,Months,,,2025,Annual
